project,dataset_path,variable,rank,value,count_in_profile,profile_basis,profile_rows
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,procedural_burden_due,5,0.2831062958441084,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,procedural_burden_due,6,0.2839178722010292,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,procedural_burden_due,7,0.2898001144419982,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,procedural_burden_due,8,0.4409707604930613,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,procedural_burden_due,9,0.3746902262607539,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,procedural_burden_due,10,0.3731843488538459,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,procedural_share_terminations,1,0.0,11,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,procedural_share_terminations,2,0.8779990455117359,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,procedural_share_terminations,3,0.879940457858536,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,procedural_share_terminations,4,0.8728214265827718,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,procedural_share_terminations,5,0.8658669254064861,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,procedural_share_terminations,6,0.870726253362284,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,procedural_share_terminations,7,0.8690631998371288,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,procedural_share_terminations,8,0.8665747460087083,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,procedural_share_terminations,9,0.7232247024966945,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,procedural_share_terminations,10,0.7321139823656833,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_rate_due,1,0.1824437987459856,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_rate_due,2,0.247941567065073,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_rate_due,3,0.2814736842105263,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_rate_due,4,0.2817704426106526,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_rate_due,5,0.2371158025457932,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_rate_due,6,0.2735968847879454,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_rate_due,7,0.2742623863425496,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_rate_due,8,0.258551545175749,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_rate_due,9,0.3621101989289046,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_rate_due,10,0.3281482267997451,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_rate_renewed,1,1.0,5,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_rate_renewed,2,0.7313961069199962,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_rate_renewed,3,0.6372217892093185,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_rate_renewed,4,0.5688713337255231,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_rate_renewed,5,0.6138747201319799,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_rate_renewed,6,0.5587849272959624,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_rate_renewed,7,0.5527618893627342,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_rate_renewed,8,0.7720811371985306,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_rate_renewed,9,0.8098920236851271,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_rate_renewed,10,0.8754753346877117,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_rate_due,1,0.0,5,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_rate_due,2,0.1278000576075155,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_rate_due,3,0.1687989845465718,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_rate_due,4,0.1994494728002239,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_rate_due,5,0.1802755574418586,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_rate_due,6,0.270093981584261,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_rate_due,7,0.2663521028431113,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_rate_due,8,0.1850987106649025,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_rate_due,9,0.1644718999547988,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_rate_due,10,0.1097088046995112,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_rate_renewed,1,0.0,5,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_rate_renewed,2,0.2686038930800037,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_rate_renewed,3,0.3627782107906815,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_rate_renewed,4,0.4311286662744768,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_rate_renewed,5,0.3861252798680201,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_rate_renewed,6,0.4412150727040376,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_rate_renewed,7,0.4472381106372658,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_rate_renewed,8,0.2279188628014694,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_rate_renewed,9,0.1901079763148728,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_rate_renewed,10,0.1245246653122883,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,pending_rate_due,1,0.0,67,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,pending_rate_due,2,0.0276429971073994,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,pending_rate_due,3,0.0049829839742834,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,pending_rate_due,4,0.0148002494899199,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,pending_rate_due,5,0.0220034184742049,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,pending_rate_due,6,0.0128933509741354,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,pending_rate_due,7,0.0093717040831701,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,pending_rate_due,8,0.0030519286812455,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,pending_rate_due,9,0.0049346016646848,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,pending_rate_due,10,0.1008545486914723,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,completion_rate_due,1,1.0,67,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,completion_rate_due,2,0.9723570028926004,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,completion_rate_due,3,0.9950170160257166,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,completion_rate_due,4,0.98519975051008,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,completion_rate_due,5,0.977996581525795,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,completion_rate_due,6,0.9871066490258644,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,completion_rate_due,7,0.99062829591683,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,completion_rate_due,8,0.9969480713187544,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,completion_rate_due,9,0.9950653983353152,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,completion_rate_due,10,0.8991454513085276,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,burden_index_simple,1,1.918058373315351,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,burden_index_simple,2,0.9512724753239956,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,burden_index_simple,3,0.7915127313270736,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,burden_index_simple,4,0.8925161904237389,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,burden_index_simple,5,2.353914980284252,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,burden_index_simple,6,1.7416809376445,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,burden_index_simple,7,1.7825455089806583,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,burden_index_simple,8,1.690612281894926,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,burden_index_simple,9,-0.0131236755322408,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,burden_index_simple,10,0.4924565666362949,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,metric5_identity_gap,1,0.0,415,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,metric5_identity_gap_rate,1,0.0,413,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,metric5a_identity_gap,1,0.0,415,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,metric5a_identity_gap_rate,1,0.0,413,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,cms_release_yyyymm,1,202404,306,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,cms_release_yyyymm,2,202405,102,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,cms_release_yyyymm,3,202406,51,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,cms_release_yyyymm,4,202407,51,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,cms_data_type,1,Updated,510,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,renewals_due_raw,1,31863,2,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,renewals_due_raw,2,0,2,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,renewals_due_raw,3,38547,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,renewals_due_raw,4,33185,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,renewals_due_raw,5,43579,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,renewals_due_raw,6,230588,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,renewals_due_raw,7,207542,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,renewals_due_raw,8,232626,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,renewals_due_raw,9,223281,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,renewals_due_raw,10,223149,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,renewed_total_raw,1,0,2,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,renewed_total_raw,2,28710,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,renewed_total_raw,3,38394,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,renewed_total_raw,4,162693,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,renewed_total_raw,5,130592,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,renewed_total_raw,6,159426,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,renewed_total_raw,7,168663,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,renewed_total_raw,8,181807,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,renewed_total_raw,9,184093,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,renewed_total_raw,10,169361,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_renewed_raw,1,0,3,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_renewed_raw,2,2,2,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_renewed_raw,3,4880,2,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_renewed_raw,4,12031,2,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_renewed_raw,5,33845,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_renewed_raw,6,36466,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_renewed_raw,7,32357,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_renewed_raw,8,27349,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_renewed_raw,9,24170,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ex_parte_renewed_raw,10,23252,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_renewed_raw,1,0,7,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_renewed_raw,2,32766,3,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_renewed_raw,3,17304,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_renewed_raw,4,16756,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_renewed_raw,5,25650,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_renewed_raw,6,22937,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_renewed_raw,7,25549,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_renewed_raw,8,22128,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_renewed_raw,9,7135,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,form_renewed_raw,10,5458,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ineligible_terminations_raw,1,1895,2,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ineligible_terminations_raw,2,8181,2,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ineligible_terminations_raw,3,1480,2,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ineligible_terminations_raw,4,894,2,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ineligible_terminations_raw,5,0,2,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ineligible_terminations_raw,6,7103,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ineligible_terminations_raw,7,1320,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ineligible_terminations_raw,8,944,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ineligible_terminations_raw,9,1110,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,ineligible_terminations_raw,10,19888,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,procedural_terminations_raw,1,0,13,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,procedural_terminations_raw,2,58834,2,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,procedural_terminations_raw,3,2648,2,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,procedural_terminations_raw,4,40474,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,procedural_terminations_raw,5,34286,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,procedural_terminations_raw,6,31350,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,procedural_terminations_raw,7,29449,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,procedural_terminations_raw,8,26868,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,procedural_terminations_raw,9,29881,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,procedural_terminations_raw,10,59707,1,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,pending_renewals_raw,1,0,69,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,pending_renewals_raw,2,1,3,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,pending_renewals_raw,3,5689,2,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,pending_renewals_raw,4,147,2,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,pending_renewals_raw,5,435,2,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,pending_renewals_raw,6,37,2,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,pending_renewals_raw,7,22,2,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,pending_renewals_raw,8,35,2,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,pending_renewals_raw,9,39,2,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023.csv,pending_renewals_raw,10,1270,2,full_file,510
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_name,1,Alaska,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_name,2,Alabama,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_name,3,Arkansas,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_name,4,Arizona,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_name,5,California,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_name,6,Colorado,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_name,7,Connecticut,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_name,8,District of Columbia,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_name,9,Delaware,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_name,10,Florida,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_abbr,1,AK,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_abbr,2,AL,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_abbr,3,AR,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_abbr,4,AZ,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_abbr,5,CA,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_abbr,6,CO,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_abbr,7,CT,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_abbr,8,DC,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_abbr,9,DE,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_abbr,10,FL,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_fips,1,2,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_fips,2,1,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_fips,3,5,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_fips,4,4,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_fips,5,6,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_fips,6,8,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_fips,7,9,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_fips,8,11,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_fips,9,10,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,state_fips,10,12,13,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,cms_reporting_yyyymm,1,202303,51,full_file,663
insurance_churn_unwinding,data_clean/cms/cms_updated_renewal_outcomes_state_month_2023_2024_optional.csv,cms_reporting_yyyymm,2,202304,51,full_file,663
