dataset,reference_year,stress_test,window,window_role,months_requested,months_used,months_used_count,min_state_cells_per_used_month,exposure_family,exposure_variant,exposure_kind,exposure_role,alignment,outcome,outcome_kind,outcome_label,support_rows,support_weight,weighted_corr,high_minus_low,signed_corr,signed_high_minus_low,direction_flag,support_flag
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,50,pending_backlog_component,pending_rate,component,comparison,lag1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",21673,206399589.89,0.0374,0.0023,0.0374,0.0023,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9",2,50,pending_backlog_component,pending_rate,component,comparison,lag1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",14398,137162998.75,0.0179,0.0017,0.0179,0.0017,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,50,pending_backlog_component,pending_rate,component,comparison,lag1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",21673,206399589.89,-0.0332,0.0011,0.0332,-0.0011,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,49,pending_backlog_component,pending_rate,component,comparison,lag2,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",21047,201406281.0,0.0463,0.0019,0.0463,0.0019,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,49,pending_backlog_component,pending_rate,component,comparison,lag2,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",20994,200716273.73,0.0164,0.0012,0.0164,0.0012,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,49,pending_backlog_component,pending_rate,component,comparison,lag2,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",20994,200716273.73,0.0164,0.0012,0.0164,0.0012,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9",2,49,pending_backlog_component,pending_rate,component,comparison,lag2,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",13721,131518143.66,0.0238,0.0007,0.0238,0.0007,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,49,pending_backlog_component,pending_rate,component,comparison,lag2,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",20994,200716273.73,0.0064,0.0019,-0.0064,-0.0019,unexpected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,pending_backlog_component,pending_rate,component,comparison,lead1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",21847,208140509.34,0.1681,0.0025,0.1681,0.0025,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,pending_backlog_component,pending_rate,component,comparison,lead1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",21794,207450502.08,0.1331,0.0017,0.1331,0.0017,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,pending_backlog_component,pending_rate,component,comparison,lead1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",21794,207450502.08,0.1296,0.0017,0.1296,0.0017,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9",2,51,pending_backlog_component,pending_rate,component,comparison,lead1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",14519,138213910.95,0.1484,0.0007,0.1484,0.0007,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,pending_backlog_component,pending_rate,component,comparison,lead1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",21794,207450502.08,0.0787,0.0017,-0.0787,-0.0017,unexpected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,ex_parte_component,ex_parte_renewal_rate,component,comparison,same,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",21847,208140509.34,-0.0898,-0.0017,0.0898,0.0017,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,ex_parte_component,ex_parte_renewal_rate,component,comparison,same,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",21794,207450502.08,-0.0901,-0.0017,0.0901,0.0017,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,ex_parte_component,ex_parte_renewal_rate,component,comparison,same,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",21794,207450502.08,-0.0941,-0.0019,0.0941,0.0019,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9",2,51,ex_parte_component,ex_parte_renewal_rate,component,comparison,same,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",14519,138213910.95,-0.1769,-0.0022,0.1769,0.0022,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,ex_parte_component,ex_parte_renewal_rate,component,comparison,same,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",21794,207450502.08,0.0299,0.0043,0.0299,0.0043,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,50,ex_parte_component,ex_parte_renewal_rate,component,comparison,lag1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",21726,207089597.15,-0.0277,-0.0009,0.0277,0.0009,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,50,ex_parte_component,ex_parte_renewal_rate,component,comparison,lag1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",21673,206399589.89,-0.0311,-0.001,0.0311,0.001,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,50,ex_parte_component,ex_parte_renewal_rate,component,comparison,lag1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",21673,206399589.89,-0.0341,-0.0011,0.0341,0.0011,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9",2,50,ex_parte_component,ex_parte_renewal_rate,component,comparison,lag1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",14398,137162998.75,-0.1142,-0.0023,0.1142,0.0023,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,50,ex_parte_component,ex_parte_renewal_rate,component,comparison,lag1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",21673,206399589.89,0.03,0.0034,0.03,0.0034,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,49,ex_parte_component,ex_parte_renewal_rate,component,comparison,lag2,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",21047,201406281.0,0.0202,0.0013,-0.0202,-0.0013,unexpected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,49,ex_parte_component,ex_parte_renewal_rate,component,comparison,lag2,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",20994,200716273.73,0.0162,0.0013,-0.0162,-0.0013,unexpected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,49,ex_parte_component,ex_parte_renewal_rate,component,comparison,lag2,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",20994,200716273.73,0.0162,0.0013,-0.0162,-0.0013,unexpected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9",2,49,ex_parte_component,ex_parte_renewal_rate,component,comparison,lag2,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",13721,131518143.66,-0.0624,-0.0003,0.0624,0.0003,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,49,ex_parte_component,ex_parte_renewal_rate,component,comparison,lag2,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",20994,200716273.73,-0.0038,0.0019,-0.0038,0.0019,unexpected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,ex_parte_component,ex_parte_renewal_rate,component,comparison,lead1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",21847,208140509.34,-0.0823,-0.0012,0.0823,0.0012,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,ex_parte_component,ex_parte_renewal_rate,component,comparison,lead1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",21794,207450502.08,-0.0824,-0.0012,0.0824,0.0012,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,ex_parte_component,ex_parte_renewal_rate,component,comparison,lead1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",21794,207450502.08,-0.0873,-0.0014,0.0873,0.0014,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9",2,51,ex_parte_component,ex_parte_renewal_rate,component,comparison,lead1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",14519,138213910.95,-0.1869,-0.0024,0.1869,0.0024,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,ex_parte_component,ex_parte_renewal_rate,component,comparison,lead1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",21794,207450502.08,-0.057,0.0001,-0.057,0.0001,unexpected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,same,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",21847,208140509.34,-0.069,-0.001,-0.069,-0.001,unexpected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,same,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",21794,207450502.08,-0.0621,-0.001,-0.0621,-0.001,unexpected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,same,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",21794,207450502.08,-0.0598,-0.001,-0.0598,-0.001,unexpected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9",2,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,same,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",14519,138213910.95,0.0103,-0.0003,0.0103,-0.0003,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,same,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",21794,207450502.08,-0.0633,-0.0036,0.0633,0.0036,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,50,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",21726,207089597.15,0.0145,-0.0001,0.0145,-0.0001,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,50,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",21673,206399589.89,0.0173,-0.0001,0.0173,-0.0001,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,50,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",21673,206399589.89,0.0225,0.0,0.0225,0.0,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9",2,50,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",14398,137162998.75,0.1283,0.0015,0.1283,0.0015,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,50,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",21673,206399589.89,-0.0527,-0.002,0.0527,0.002,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,49,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag2,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",21047,201406281.0,-0.0897,-0.0009,-0.0897,-0.0009,unexpected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,49,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag2,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",20994,200716273.73,-0.0851,-0.0009,-0.0851,-0.0009,unexpected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,49,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag2,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",20994,200716273.73,-0.0851,-0.0009,-0.0851,-0.0009,unexpected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9",2,49,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag2,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",13721,131518143.66,-0.0438,-0.001,-0.0438,-0.001,unexpected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,49,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag2,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",20994,200716273.73,-0.0713,-0.0007,0.0713,0.0007,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lead1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",21847,208140509.34,-0.0162,0.0011,-0.0162,0.0011,unexpected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lead1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",21794,207450502.08,-0.0077,0.0011,-0.0077,0.0011,unexpected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lead1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",21794,207450502.08,-0.0025,0.0012,-0.0025,0.0012,unexpected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9",2,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lead1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",14519,138213910.95,0.0749,0.0014,0.0749,0.0014,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lead1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",21794,207450502.08,-0.0208,-0.0037,0.0208,0.0037,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,same,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",14544,138379295.82,0.0846,0.0017,0.0846,0.0017,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,same,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",14505,137844625.63,0.0506,0.0007,0.0506,0.0007,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,same,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",14505,137844625.63,0.0506,0.0007,0.0506,0.0007,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10",9,1,51,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,same,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",7246,68882125.97,0.0137,-0.0008,0.0137,-0.0008,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,same,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",14505,137844625.63,-0.0063,-0.0018,0.0063,0.0018,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",14544,138379295.82,-0.0272,-0.0003,-0.0272,-0.0003,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",14505,137844625.63,-0.0459,-0.0012,-0.0459,-0.0012,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",14505,137844625.63,-0.0459,-0.0012,-0.0459,-0.0012,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10",9,1,51,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",7246,68882125.97,-0.0756,-0.0026,-0.0756,-0.0026,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",14505,137844625.63,0.0175,-0.0013,-0.0175,0.0013,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,50,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag2,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",14423,137328200.01,-0.0066,0.0006,-0.0066,0.0006,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,50,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag2,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",14384,136793529.82,-0.0327,-0.0003,-0.0327,-0.0003,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,50,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag2,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",14384,136793529.82,-0.0327,-0.0003,-0.0327,-0.0003,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10",9,1,50,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag2,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",7125,67831030.16,-0.0224,-0.0004,-0.0224,-0.0004,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,50,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag2,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",14384,136793529.82,0.0759,-0.0002,-0.0759,0.0002,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lead1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",14544,138379295.82,0.0664,0.0009,0.0664,0.0009,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lead1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",14505,137844625.63,0.0323,-0.0001,0.0323,-0.0001,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lead1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",14505,137844625.63,0.0323,-0.0001,0.0323,-0.0001,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10",9,1,51,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lead1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",7246,68882125.97,-0.0005,-0.0017,-0.0005,-0.0017,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lead1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",14505,137844625.63,0.1588,0.0035,-0.1588,-0.0035,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,backlog_automation_composite,backlog_automation_index,composite_z,comparison,same,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",14544,138379295.82,0.0619,0.0016,0.0619,0.0016,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,backlog_automation_composite,backlog_automation_index,composite_z,comparison,same,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",14505,137844625.63,0.0271,0.0007,0.0271,0.0007,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,backlog_automation_composite,backlog_automation_index,composite_z,comparison,same,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",14505,137844625.63,0.0271,0.0007,0.0271,0.0007,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10",9,1,51,backlog_automation_composite,backlog_automation_index,composite_z,comparison,same,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",7246,68882125.97,0.0427,0.0008,0.0427,0.0008,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,backlog_automation_composite,backlog_automation_index,composite_z,comparison,same,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",14505,137844625.63,-0.0336,-0.0001,0.0336,0.0001,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",14544,138379295.82,-0.0266,0.0004,-0.0266,0.0004,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",14505,137844625.63,-0.0518,-0.0006,-0.0518,-0.0006,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",14505,137844625.63,-0.0518,-0.0006,-0.0518,-0.0006,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10",9,1,51,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",7246,68882125.97,-0.0552,0.0002,-0.0552,0.0002,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",14505,137844625.63,-0.0049,-0.0005,0.0049,0.0005,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,50,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag2,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",14423,137328200.01,-0.0068,0.0008,-0.0068,0.0008,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,50,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag2,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",14384,136793529.82,-0.0317,-0.0001,-0.0317,-0.0001,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,50,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag2,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",14384,136793529.82,-0.0317,-0.0001,-0.0317,-0.0001,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10",9,1,50,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag2,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",7125,67831030.16,0.0287,0.001,0.0287,0.001,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,50,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag2,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",14384,136793529.82,0.0572,0.0008,-0.0572,-0.0008,unexpected,True
