scope,breakdown_type,transition,state,year,entity_field,entity_id,failure_type,rows,failures,failure_rate,enrollment_in_failed_rows
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,NC,,previous_lowest_plan_id,77320NC0010025,missing_crosswalk_flag,14,14,,146033.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,GA,,previous_lowest_plan_id,90617GA0010025,missing_crosswalk_flag,14,14,,144765.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,NC,,previous_lowest_plan_id,17414NC0010008,missing_crosswalk_flag,1,1,,4150.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,NC,,previous_second_lowest_plan_id,77320NC0010013,missing_crosswalk_flag,14,14,,146033.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,GA,,previous_second_lowest_plan_id,90617GA0010013,missing_crosswalk_flag,11,11,,137860.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,GA,,previous_second_lowest_plan_id,70893GA0100002,missing_crosswalk_flag,3,3,,6905.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,NC,,previous_second_lowest_plan_id,77320NC0010025,missing_crosswalk_flag,1,1,,4150.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,NC,,previous_lowest_issuer_id,77320.0,missing_crosswalk_flag,14,14,,146033.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,GA,,previous_lowest_issuer_id,90617.0,missing_crosswalk_flag,14,14,,144765.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,NC,,previous_lowest_issuer_id,17414.0,missing_crosswalk_flag,1,1,,4150.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,NC,,previous_second_lowest_issuer_id,77320.0,missing_crosswalk_flag,15,15,,150183.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,GA,,previous_second_lowest_issuer_id,90617.0,missing_crosswalk_flag,11,11,,137860.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,GA,,previous_second_lowest_issuer_id,70893.0,missing_crosswalk_flag,3,3,,6905.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,NC,,previous_lowest_plan_id,77320NC0010025,missing_current_plan_flag,14,14,,146033.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,GA,,previous_lowest_plan_id,90617GA0010025,missing_current_plan_flag,14,14,,144765.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,NC,,previous_lowest_plan_id,17414NC0010008,missing_current_plan_flag,1,1,,4150.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,NC,,previous_second_lowest_plan_id,77320NC0010013,missing_current_plan_flag,14,14,,146033.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,GA,,previous_second_lowest_plan_id,90617GA0010013,missing_current_plan_flag,11,11,,137860.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,GA,,previous_second_lowest_plan_id,70893GA0100002,missing_current_plan_flag,3,3,,6905.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,NC,,previous_second_lowest_plan_id,77320NC0010025,missing_current_plan_flag,1,1,,4150.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,NC,,previous_lowest_issuer_id,77320.0,missing_current_plan_flag,14,14,,146033.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,GA,,previous_lowest_issuer_id,90617.0,missing_current_plan_flag,14,14,,144765.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,NC,,previous_lowest_issuer_id,17414.0,missing_current_plan_flag,1,1,,4150.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,NC,,previous_second_lowest_issuer_id,77320.0,missing_current_plan_flag,15,15,,150183.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,GA,,previous_second_lowest_issuer_id,90617.0,missing_current_plan_flag,11,11,,137860.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,GA,,previous_second_lowest_issuer_id,70893.0,missing_current_plan_flag,3,3,,6905.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,NC,,previous_lowest_plan_id,77320NC0010025,missing_premium_flag,14,14,,146033.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,GA,,previous_lowest_plan_id,90617GA0010025,missing_premium_flag,14,14,,144765.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,NC,,previous_lowest_plan_id,17414NC0010008,missing_premium_flag,1,1,,4150.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,NC,,previous_second_lowest_plan_id,77320NC0010013,missing_premium_flag,14,14,,146033.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,GA,,previous_second_lowest_plan_id,90617GA0010013,missing_premium_flag,11,11,,137860.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,GA,,previous_second_lowest_plan_id,70893GA0100002,missing_premium_flag,3,3,,6905.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,NC,,previous_second_lowest_plan_id,77320NC0010025,missing_premium_flag,1,1,,4150.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,NC,,previous_lowest_issuer_id,77320.0,missing_premium_flag,14,14,,146033.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,GA,,previous_lowest_issuer_id,90617.0,missing_premium_flag,14,14,,144765.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,NC,,previous_lowest_issuer_id,17414.0,missing_premium_flag,1,1,,4150.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,NC,,previous_second_lowest_issuer_id,77320.0,missing_premium_flag,15,15,,150183.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,GA,,previous_second_lowest_issuer_id,90617.0,missing_premium_flag,11,11,,137860.0
raw_primary_before_etable3_exclusions,top_failed_plan_or_issuer,2023_to_2024,GA,,previous_second_lowest_issuer_id,70893.0,missing_premium_flag,3,3,,6905.0
drake_harmonized,state_year_transition,2021_to_2022,AL,2022,,,missing_previous_plan_flag,67,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,AL,2022,,,missing_crosswalk_flag,67,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,AL,2022,,,missing_current_plan_flag,67,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,AL,2022,,,missing_premium_flag,67,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,AL,2022,,,missing_county_mapping_flag,67,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,AR,2022,,,missing_previous_plan_flag,75,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,AR,2022,,,missing_crosswalk_flag,75,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,AR,2022,,,missing_current_plan_flag,75,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,AR,2022,,,missing_premium_flag,75,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,AR,2022,,,missing_county_mapping_flag,75,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,AZ,2022,,,missing_previous_plan_flag,15,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,AZ,2022,,,missing_crosswalk_flag,15,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,AZ,2022,,,missing_current_plan_flag,15,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,AZ,2022,,,missing_premium_flag,15,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,AZ,2022,,,missing_county_mapping_flag,15,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,DE,2022,,,missing_previous_plan_flag,3,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,DE,2022,,,missing_crosswalk_flag,3,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,DE,2022,,,missing_current_plan_flag,3,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,DE,2022,,,missing_premium_flag,3,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,DE,2022,,,missing_county_mapping_flag,3,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,FL,2022,,,missing_previous_plan_flag,67,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,FL,2022,,,missing_crosswalk_flag,67,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,FL,2022,,,missing_current_plan_flag,67,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,FL,2022,,,missing_premium_flag,67,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,FL,2022,,,missing_county_mapping_flag,67,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,GA,2022,,,missing_previous_plan_flag,145,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,GA,2022,,,missing_crosswalk_flag,145,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,GA,2022,,,missing_current_plan_flag,145,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,GA,2022,,,missing_premium_flag,145,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,GA,2022,,,missing_county_mapping_flag,145,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,IA,2022,,,missing_previous_plan_flag,99,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,IA,2022,,,missing_crosswalk_flag,99,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,IA,2022,,,missing_current_plan_flag,99,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,IA,2022,,,missing_premium_flag,99,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,IA,2022,,,missing_county_mapping_flag,99,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,IL,2022,,,missing_previous_plan_flag,102,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,IL,2022,,,missing_crosswalk_flag,102,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,IL,2022,,,missing_current_plan_flag,102,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,IL,2022,,,missing_premium_flag,102,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,IL,2022,,,missing_county_mapping_flag,102,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,IN,2022,,,missing_previous_plan_flag,92,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,IN,2022,,,missing_crosswalk_flag,92,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,IN,2022,,,missing_current_plan_flag,92,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,IN,2022,,,missing_premium_flag,92,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,IN,2022,,,missing_county_mapping_flag,92,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,KS,2022,,,missing_previous_plan_flag,105,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,KS,2022,,,missing_crosswalk_flag,105,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,KS,2022,,,missing_current_plan_flag,105,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,KS,2022,,,missing_premium_flag,105,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,KS,2022,,,missing_county_mapping_flag,105,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,LA,2022,,,missing_previous_plan_flag,64,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,LA,2022,,,missing_crosswalk_flag,64,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,LA,2022,,,missing_current_plan_flag,64,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,LA,2022,,,missing_premium_flag,64,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,LA,2022,,,missing_county_mapping_flag,64,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,MI,2022,,,missing_previous_plan_flag,83,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,MI,2022,,,missing_crosswalk_flag,83,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,MI,2022,,,missing_current_plan_flag,83,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,MI,2022,,,missing_premium_flag,83,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,MI,2022,,,missing_county_mapping_flag,83,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,MO,2022,,,missing_previous_plan_flag,115,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,MO,2022,,,missing_crosswalk_flag,115,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,MO,2022,,,missing_current_plan_flag,115,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,MO,2022,,,missing_premium_flag,115,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,MO,2022,,,missing_county_mapping_flag,115,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,MS,2022,,,missing_previous_plan_flag,82,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,MS,2022,,,missing_crosswalk_flag,82,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,MS,2022,,,missing_current_plan_flag,82,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,MS,2022,,,missing_premium_flag,82,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,MS,2022,,,missing_county_mapping_flag,82,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,MT,2022,,,missing_previous_plan_flag,56,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,MT,2022,,,missing_crosswalk_flag,56,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,MT,2022,,,missing_current_plan_flag,56,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,MT,2022,,,missing_premium_flag,56,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,MT,2022,,,missing_county_mapping_flag,56,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,NC,2022,,,missing_previous_plan_flag,85,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,NC,2022,,,missing_crosswalk_flag,85,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,NC,2022,,,missing_current_plan_flag,85,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,NC,2022,,,missing_premium_flag,85,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,NC,2022,,,missing_county_mapping_flag,85,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,ND,2022,,,missing_previous_plan_flag,53,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,ND,2022,,,missing_crosswalk_flag,53,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,ND,2022,,,missing_current_plan_flag,53,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,ND,2022,,,missing_premium_flag,53,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,ND,2022,,,missing_county_mapping_flag,53,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,NH,2022,,,missing_previous_plan_flag,10,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,NH,2022,,,missing_crosswalk_flag,10,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,NH,2022,,,missing_current_plan_flag,10,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,NH,2022,,,missing_premium_flag,10,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,NH,2022,,,missing_county_mapping_flag,10,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,OH,2022,,,missing_previous_plan_flag,88,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,OH,2022,,,missing_crosswalk_flag,88,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,OH,2022,,,missing_current_plan_flag,88,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,OH,2022,,,missing_premium_flag,88,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,OH,2022,,,missing_county_mapping_flag,88,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,OK,2022,,,missing_previous_plan_flag,77,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,OK,2022,,,missing_crosswalk_flag,77,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,OK,2022,,,missing_current_plan_flag,77,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,OK,2022,,,missing_premium_flag,77,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,OK,2022,,,missing_county_mapping_flag,77,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,OR,2022,,,missing_previous_plan_flag,36,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,OR,2022,,,missing_crosswalk_flag,36,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,OR,2022,,,missing_current_plan_flag,36,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,OR,2022,,,missing_premium_flag,36,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,OR,2022,,,missing_county_mapping_flag,36,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,SC,2022,,,missing_previous_plan_flag,46,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,SC,2022,,,missing_crosswalk_flag,46,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,SC,2022,,,missing_current_plan_flag,46,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,SC,2022,,,missing_premium_flag,46,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,SC,2022,,,missing_county_mapping_flag,46,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,SD,2022,,,missing_previous_plan_flag,66,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,SD,2022,,,missing_crosswalk_flag,66,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,SD,2022,,,missing_current_plan_flag,66,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,SD,2022,,,missing_premium_flag,66,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,SD,2022,,,missing_county_mapping_flag,66,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,TN,2022,,,missing_previous_plan_flag,95,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,TN,2022,,,missing_crosswalk_flag,95,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,TN,2022,,,missing_current_plan_flag,95,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,TN,2022,,,missing_premium_flag,95,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,TN,2022,,,missing_county_mapping_flag,95,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,TX,2022,,,missing_previous_plan_flag,254,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,TX,2022,,,missing_crosswalk_flag,254,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,TX,2022,,,missing_current_plan_flag,254,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,TX,2022,,,missing_premium_flag,254,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,TX,2022,,,missing_county_mapping_flag,254,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,UT,2022,,,missing_previous_plan_flag,29,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,UT,2022,,,missing_crosswalk_flag,29,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,UT,2022,,,missing_current_plan_flag,29,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,UT,2022,,,missing_premium_flag,29,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,UT,2022,,,missing_county_mapping_flag,29,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,WI,2022,,,missing_previous_plan_flag,72,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,WI,2022,,,missing_crosswalk_flag,72,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,WI,2022,,,missing_current_plan_flag,72,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,WI,2022,,,missing_premium_flag,72,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,WI,2022,,,missing_county_mapping_flag,72,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,WV,2022,,,missing_previous_plan_flag,55,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,WV,2022,,,missing_crosswalk_flag,55,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,WV,2022,,,missing_current_plan_flag,55,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,WV,2022,,,missing_premium_flag,55,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,WV,2022,,,missing_county_mapping_flag,55,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,WY,2022,,,missing_previous_plan_flag,23,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,WY,2022,,,missing_crosswalk_flag,23,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,WY,2022,,,missing_current_plan_flag,23,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,WY,2022,,,missing_premium_flag,23,0,0.0,0.0
drake_harmonized,state_year_transition,2021_to_2022,WY,2022,,,missing_county_mapping_flag,23,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,AL,2023,,,missing_previous_plan_flag,67,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,AL,2023,,,missing_crosswalk_flag,67,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,AL,2023,,,missing_current_plan_flag,67,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,AL,2023,,,missing_premium_flag,67,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,AL,2023,,,missing_county_mapping_flag,67,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,AR,2023,,,missing_previous_plan_flag,75,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,AR,2023,,,missing_crosswalk_flag,75,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,AR,2023,,,missing_current_plan_flag,75,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,AR,2023,,,missing_premium_flag,75,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,AR,2023,,,missing_county_mapping_flag,75,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,AZ,2023,,,missing_previous_plan_flag,15,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,AZ,2023,,,missing_crosswalk_flag,15,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,AZ,2023,,,missing_current_plan_flag,15,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,AZ,2023,,,missing_premium_flag,15,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,AZ,2023,,,missing_county_mapping_flag,15,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,DE,2023,,,missing_previous_plan_flag,3,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,DE,2023,,,missing_crosswalk_flag,3,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,DE,2023,,,missing_current_plan_flag,3,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,DE,2023,,,missing_premium_flag,3,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,DE,2023,,,missing_county_mapping_flag,3,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,FL,2023,,,missing_previous_plan_flag,67,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,FL,2023,,,missing_crosswalk_flag,67,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,FL,2023,,,missing_current_plan_flag,67,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,FL,2023,,,missing_premium_flag,67,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,FL,2023,,,missing_county_mapping_flag,67,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,GA,2023,,,missing_previous_plan_flag,145,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,GA,2023,,,missing_crosswalk_flag,145,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,GA,2023,,,missing_current_plan_flag,145,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,GA,2023,,,missing_premium_flag,145,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,GA,2023,,,missing_county_mapping_flag,145,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,IA,2023,,,missing_previous_plan_flag,99,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,IA,2023,,,missing_crosswalk_flag,99,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,IA,2023,,,missing_current_plan_flag,99,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,IA,2023,,,missing_premium_flag,99,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,IA,2023,,,missing_county_mapping_flag,99,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,IL,2023,,,missing_previous_plan_flag,102,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,IL,2023,,,missing_crosswalk_flag,102,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,IL,2023,,,missing_current_plan_flag,102,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,IL,2023,,,missing_premium_flag,102,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,IL,2023,,,missing_county_mapping_flag,102,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,IN,2023,,,missing_previous_plan_flag,92,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,IN,2023,,,missing_crosswalk_flag,92,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,IN,2023,,,missing_current_plan_flag,92,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,IN,2023,,,missing_premium_flag,92,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,IN,2023,,,missing_county_mapping_flag,92,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,KS,2023,,,missing_previous_plan_flag,105,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,KS,2023,,,missing_crosswalk_flag,105,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,KS,2023,,,missing_current_plan_flag,105,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,KS,2023,,,missing_premium_flag,105,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,KS,2023,,,missing_county_mapping_flag,105,0,0.0,0.0
drake_harmonized,state_year_transition,2022_to_2023,LA,2023,,,missing_previous_plan_flag,64,0,0.0,0.0
