variable,category,year,raw_name,match_type
RXEXP,spending,2006,RXEXP06,suffix_06
RXEXP,spending,2007,RXEXP07,suffix_07
RXEXP,spending,2008,RXEXP08,suffix_08
RXEXP,spending,2009,RXEXP09,suffix_09
RXEXP,spending,2010,RXEXP10,suffix_10
RXEXP,spending,2011,RXEXP11,suffix_11
RXEXP,spending,2012,RXEXP12,suffix_12
RXEXP,spending,2013,RXEXP13,suffix_13
RXEXP,spending,2014,RXEXP14,suffix_14
RXEXP,spending,2015,RXEXP15,suffix_15
RXEXP,spending,2016,RXEXP16,suffix_16
RXEXP,spending,2017,RXEXP17,suffix_17
RXEXP,spending,2018,RXEXP18,suffix_18
RXEXP,spending,2019,RXEXP19,suffix_19
RXEXP,spending,2020,RXEXP20,suffix_20
RXEXP,spending,2021,RXEXP21,suffix_21
RXEXP,spending,2022,RXEXP22,suffix_22
RXEXP,spending,2023,RXEXP23,suffix_23
RXSLF,spending,1996,RXSLF96,suffix_96
RXSLF,spending,1997,RXSLF97,suffix_97
RXSLF,spending,1998,RXSLF98,suffix_98
RXSLF,spending,1999,RXSLF99,suffix_99
RXSLF,spending,2000,RXSLF00,suffix_00
RXSLF,spending,2001,RXSLF01,suffix_01
RXSLF,spending,2002,RXSLF02,suffix_02
RXSLF,spending,2003,RXSLF03,suffix_03
RXSLF,spending,2004,RXSLF04,suffix_04
RXSLF,spending,2005,RXSLF05,suffix_05
RXSLF,spending,2006,RXSLF06,suffix_06
RXSLF,spending,2007,RXSLF07,suffix_07
RXSLF,spending,2008,RXSLF08,suffix_08
RXSLF,spending,2009,RXSLF09,suffix_09
RXSLF,spending,2010,RXSLF10,suffix_10
RXSLF,spending,2011,RXSLF11,suffix_11
RXSLF,spending,2012,RXSLF12,suffix_12
RXSLF,spending,2013,RXSLF13,suffix_13
RXSLF,spending,2014,RXSLF14,suffix_14
RXSLF,spending,2015,RXSLF15,suffix_15
RXSLF,spending,2016,RXSLF16,suffix_16
RXSLF,spending,2017,RXSLF17,suffix_17
RXSLF,spending,2018,RXSLF18,suffix_18
RXSLF,spending,2019,RXSLF19,suffix_19
RXSLF,spending,2020,RXSLF20,suffix_20
RXSLF,spending,2021,RXSLF21,suffix_21
RXSLF,spending,2022,RXSLF22,suffix_22
RXSLF,spending,2023,RXSLF23,suffix_23
OBTOTV,utilization,1996,OBTOTV96,suffix_96
OBTOTV,utilization,1997,OBTOTV97,suffix_97
OBTOTV,utilization,1998,OBTOTV98,suffix_98
OBTOTV,utilization,1999,OBTOTV99,suffix_99
OBTOTV,utilization,2000,OBTOTV00,suffix_00
OBTOTV,utilization,2001,OBTOTV01,suffix_01
OBTOTV,utilization,2002,OBTOTV02,suffix_02
OBTOTV,utilization,2003,OBTOTV03,suffix_03
OBTOTV,utilization,2004,OBTOTV04,suffix_04
OBTOTV,utilization,2005,OBTOTV05,suffix_05
OBTOTV,utilization,2006,OBTOTV06,suffix_06
OBTOTV,utilization,2007,OBTOTV07,suffix_07
OBTOTV,utilization,2008,OBTOTV08,suffix_08
OBTOTV,utilization,2009,OBTOTV09,suffix_09
OBTOTV,utilization,2010,OBTOTV10,suffix_10
OBTOTV,utilization,2011,OBTOTV11,suffix_11
OBTOTV,utilization,2012,OBTOTV12,suffix_12
OBTOTV,utilization,2013,OBTOTV13,suffix_13
OBTOTV,utilization,2014,OBTOTV14,suffix_14
OBTOTV,utilization,2015,OBTOTV15,suffix_15
OBTOTV,utilization,2016,OBTOTV16,suffix_16
OBTOTV,utilization,2017,OBTOTV17,suffix_17
OBTOTV,utilization,2018,OBTOTV18,suffix_18
OBTOTV,utilization,2019,OBTOTV19,suffix_19
OBTOTV,utilization,2020,OBTOTV20,suffix_20
OBTOTV,utilization,2021,OBTOTV21,suffix_21
OBTOTV,utilization,2022,OBTOTV22,suffix_22
OBTOTV,utilization,2023,OBTOTV23,suffix_23
ERTOT,utilization,1996,ERTOT96,suffix_96
ERTOT,utilization,1997,ERTOT97,suffix_97
ERTOT,utilization,1998,ERTOT98,suffix_98
ERTOT,utilization,1999,ERTOT99,suffix_99
ERTOT,utilization,2000,ERTOT00,suffix_00
ERTOT,utilization,2001,ERTOT01,suffix_01
ERTOT,utilization,2002,ERTOT02,suffix_02
ERTOT,utilization,2003,ERTOT03,suffix_03
ERTOT,utilization,2004,ERTOT04,suffix_04
ERTOT,utilization,2005,ERTOT05,suffix_05
ERTOT,utilization,2006,ERTOT06,suffix_06
ERTOT,utilization,2007,ERTOT07,suffix_07
ERTOT,utilization,2008,ERTOT08,suffix_08
ERTOT,utilization,2009,ERTOT09,suffix_09
ERTOT,utilization,2010,ERTOT10,suffix_10
ERTOT,utilization,2011,ERTOT11,suffix_11
ERTOT,utilization,2012,ERTOT12,suffix_12
ERTOT,utilization,2013,ERTOT13,suffix_13
ERTOT,utilization,2014,ERTOT14,suffix_14
ERTOT,utilization,2015,ERTOT15,suffix_15
ERTOT,utilization,2016,ERTOT16,suffix_16
ERTOT,utilization,2017,ERTOT17,suffix_17
ERTOT,utilization,2018,ERTOT18,suffix_18
ERTOT,utilization,2019,ERTOT19,suffix_19
ERTOT,utilization,2020,ERTOT20,suffix_20
ERTOT,utilization,2021,ERTOT21,suffix_21
ERTOT,utilization,2022,ERTOT22,suffix_22
ERTOT,utilization,2023,ERTOT23,suffix_23
IPDIS,utilization,1996,IPDIS96,suffix_96
IPDIS,utilization,1997,IPDIS97,suffix_97
IPDIS,utilization,1998,IPDIS98,suffix_98
IPDIS,utilization,1999,IPDIS99,suffix_99
IPDIS,utilization,2000,IPDIS00,suffix_00
IPDIS,utilization,2001,IPDIS01,suffix_01
IPDIS,utilization,2002,IPDIS02,suffix_02
IPDIS,utilization,2003,IPDIS03,suffix_03
IPDIS,utilization,2004,IPDIS04,suffix_04
IPDIS,utilization,2005,IPDIS05,suffix_05
IPDIS,utilization,2006,IPDIS06,suffix_06
IPDIS,utilization,2007,IPDIS07,suffix_07
IPDIS,utilization,2008,IPDIS08,suffix_08
IPDIS,utilization,2009,IPDIS09,suffix_09
IPDIS,utilization,2010,IPDIS10,suffix_10
IPDIS,utilization,2011,IPDIS11,suffix_11
IPDIS,utilization,2012,IPDIS12,suffix_12
IPDIS,utilization,2013,IPDIS13,suffix_13
IPDIS,utilization,2014,IPDIS14,suffix_14
IPDIS,utilization,2015,IPDIS15,suffix_15
IPDIS,utilization,2016,IPDIS16,suffix_16
IPDIS,utilization,2017,IPDIS17,suffix_17
IPDIS,utilization,2018,IPDIS18,suffix_18
IPDIS,utilization,2019,IPDIS19,suffix_19
IPDIS,utilization,2020,IPDIS20,suffix_20
IPDIS,utilization,2021,IPDIS21,suffix_21
IPDIS,utilization,2022,IPDIS22,suffix_22
IPDIS,utilization,2023,IPDIS23,suffix_23
RXTOT,utilization,1996,RXTOT96,suffix_96
RXTOT,utilization,1997,RXTOT97,suffix_97
RXTOT,utilization,1998,RXTOT98,suffix_98
RXTOT,utilization,1999,RXTOT99,suffix_99
RXTOT,utilization,2000,RXTOT00,suffix_00
RXTOT,utilization,2001,RXTOT01,suffix_01
RXTOT,utilization,2002,RXTOT02,suffix_02
RXTOT,utilization,2003,RXTOT03,suffix_03
RXTOT,utilization,2004,RXTOT04,suffix_04
RXTOT,utilization,2005,RXTOT05,suffix_05
RXTOT,utilization,2006,RXTOT06,suffix_06
RXTOT,utilization,2007,RXTOT07,suffix_07
RXTOT,utilization,2008,RXTOT08,suffix_08
RXTOT,utilization,2009,RXTOT09,suffix_09
RXTOT,utilization,2010,RXTOT10,suffix_10
RXTOT,utilization,2011,RXTOT11,suffix_11
RXTOT,utilization,2012,RXTOT12,suffix_12
RXTOT,utilization,2013,RXTOT13,suffix_13
RXTOT,utilization,2014,RXTOT14,suffix_14
RXTOT,utilization,2015,RXTOT15,suffix_15
RXTOT,utilization,2016,RXTOT16,suffix_16
RXTOT,utilization,2017,RXTOT17,suffix_17
RXTOT,utilization,2018,RXTOT18,suffix_18
RXTOT,utilization,2019,RXTOT19,suffix_19
RXTOT,utilization,2020,RXTOT20,suffix_20
RXTOT,utilization,2021,RXTOT21,suffix_21
RXTOT,utilization,2022,RXTOT22,suffix_22
RXTOT,utilization,2023,RXTOT23,suffix_23
PROBPY42,bill_stress,2014,PROBPY42,exact
PROBPY42,bill_stress,2015,PROBPY42,exact
PROBPY42,bill_stress,2016,PROBPY42,exact
PROBPY42,bill_stress,2017,PROBPY42,exact
PROBPY42,bill_stress,2018,PROBPY42,exact
PROBPY42,bill_stress,2019,PROBPY42,exact
PROBPY42,bill_stress,2020,PROBPY42,exact
PROBPY42,bill_stress,2021,PROBPY42,exact
PROBPY42,bill_stress,2022,PROBPY42,exact
PROBPY42,bill_stress,2023,PROBPY42,exact
PYUNBL42,bill_stress,2014,PYUNBL42,exact
PYUNBL42,bill_stress,2015,PYUNBL42,exact
PYUNBL42,bill_stress,2016,PYUNBL42,exact
PYUNBL42,bill_stress,2017,PYUNBL42,exact
PYUNBL42,bill_stress,2018,PYUNBL42,exact
PYUNBL42,bill_stress,2019,PYUNBL42,exact
PYUNBL42,bill_stress,2020,PYUNBL42,exact
PYUNBL42,bill_stress,2021,PYUNBL42,exact
PYUNBL42,bill_stress,2022,PYUNBL42,exact
PYUNBL42,bill_stress,2023,PYUNBL42,exact
CRFMPY42,bill_stress,2014,CRFMPY42,exact
CRFMPY42,bill_stress,2015,CRFMPY42,exact
CRFMPY42,bill_stress,2016,CRFMPY42,exact
CRFMPY42,bill_stress,2017,CRFMPY42,exact
CRFMPY42,bill_stress,2018,CRFMPY42,exact
CRFMPY42,bill_stress,2019,CRFMPY42,exact
CRFMPY42,bill_stress,2020,CRFMPY42,exact
CRFMPY42,bill_stress,2021,CRFMPY42,exact
CRFMPY42,bill_stress,2022,CRFMPY42,exact
CRFMPY42,bill_stress,2023,CRFMPY42,exact
RTHLTH42,health,1997,RTHLTH42,exact
RTHLTH42,health,1998,RTHLTH42,exact
RTHLTH42,health,1999,RTHLTH42,exact
RTHLTH42,health,2000,RTHLTH42,exact
RTHLTH42,health,2001,RTHLTH42,exact
RTHLTH42,health,2002,RTHLTH42,exact
RTHLTH42,health,2003,RTHLTH42,exact
RTHLTH42,health,2004,RTHLTH42,exact
RTHLTH42,health,2005,RTHLTH42,exact
RTHLTH42,health,2006,RTHLTH42,exact
RTHLTH42,health,2007,RTHLTH42,exact
RTHLTH42,health,2008,RTHLTH42,exact
RTHLTH42,health,2009,RTHLTH42,exact
RTHLTH42,health,2010,RTHLTH42,exact
RTHLTH42,health,2011,RTHLTH42,exact
RTHLTH42,health,2012,RTHLTH42,exact
RTHLTH42,health,2013,RTHLTH42,exact
RTHLTH42,health,2014,RTHLTH42,exact
RTHLTH42,health,2015,RTHLTH42,exact
RTHLTH42,health,2016,RTHLTH42,exact
RTHLTH42,health,2017,RTHLTH42,exact
RTHLTH42,health,2018,RTHLTH42,exact
RTHLTH42,health,2019,RTHLTH42,exact
RTHLTH42,health,2020,RTHLTH42,exact
RTHLTH42,health,2021,RTHLTH42,exact
RTHLTH42,health,2022,RTHLTH42,exact
RTHLTH42,health,2023,RTHLTH42,exact
MNHLTH42,health,1997,MNHLTH42,exact
MNHLTH42,health,1998,MNHLTH42,exact
MNHLTH42,health,1999,MNHLTH42,exact
MNHLTH42,health,2000,MNHLTH42,exact
MNHLTH42,health,2001,MNHLTH42,exact
MNHLTH42,health,2002,MNHLTH42,exact
MNHLTH42,health,2003,MNHLTH42,exact
MNHLTH42,health,2004,MNHLTH42,exact
MNHLTH42,health,2005,MNHLTH42,exact
MNHLTH42,health,2006,MNHLTH42,exact
MNHLTH42,health,2007,MNHLTH42,exact
MNHLTH42,health,2008,MNHLTH42,exact
MNHLTH42,health,2009,MNHLTH42,exact
MNHLTH42,health,2010,MNHLTH42,exact
MNHLTH42,health,2011,MNHLTH42,exact
MNHLTH42,health,2012,MNHLTH42,exact
MNHLTH42,health,2013,MNHLTH42,exact
MNHLTH42,health,2014,MNHLTH42,exact
MNHLTH42,health,2015,MNHLTH42,exact
MNHLTH42,health,2016,MNHLTH42,exact
MNHLTH42,health,2017,MNHLTH42,exact
MNHLTH42,health,2018,MNHLTH42,exact
MNHLTH42,health,2019,MNHLTH42,exact
MNHLTH42,health,2020,MNHLTH42,exact
MNHLTH42,health,2021,MNHLTH42,exact
MNHLTH42,health,2022,MNHLTH42,exact
MNHLTH42,health,2023,MNHLTH42,exact
PCS42,health,2000,PCS42,exact
PCS42,health,2001,PCS42,exact
PCS42,health,2002,PCS42,exact
PCS42,health,2003,PCS42,exact
PCS42,health,2004,PCS42,exact
PCS42,health,2005,PCS42,exact
PCS42,health,2006,PCS42,exact
PCS42,health,2007,PCS42,exact
PCS42,health,2008,PCS42,exact
PCS42,health,2009,PCS42,exact
PCS42,health,2010,PCS42,exact
PCS42,health,2011,PCS42,exact
PCS42,health,2012,PCS42,exact
PCS42,health,2013,PCS42,exact
PCS42,health,2014,PCS42,exact
PCS42,health,2015,PCS42,exact
PCS42,health,2016,PCS42,exact
MCS42,health,2000,MCS42,exact
MCS42,health,2001,MCS42,exact
MCS42,health,2002,MCS42,exact
MCS42,health,2003,MCS42,exact
MCS42,health,2004,MCS42,exact
MCS42,health,2005,MCS42,exact
MCS42,health,2006,MCS42,exact
MCS42,health,2007,MCS42,exact
MCS42,health,2008,MCS42,exact
MCS42,health,2009,MCS42,exact
MCS42,health,2010,MCS42,exact
MCS42,health,2011,MCS42,exact
MCS42,health,2012,MCS42,exact
MCS42,health,2013,MCS42,exact
MCS42,health,2014,MCS42,exact
MCS42,health,2015,MCS42,exact
MCS42,health,2016,MCS42,exact
VPCS42,health,2017,VPCS42,exact
VPCS42,health,2018,VPCS42,exact
VPCS42,health,2019,VPCS42,exact
VPCS42,health,2020,VPCS42,exact
VPCS42,health,2021,VPCS42,exact
VPCS42,health,2022,VPCS42,exact
VPCS42,health,2023,VPCS42,exact
VMCS42,health,2017,VMCS42,exact
VMCS42,health,2018,VMCS42,exact
VMCS42,health,2019,VMCS42,exact
VMCS42,health,2020,VMCS42,exact
VMCS42,health,2021,VMCS42,exact
VMCS42,health,2022,VMCS42,exact
VMCS42,health,2023,VMCS42,exact
HIBPDX,chronic,2007,HIBPDX,exact
HIBPDX,chronic,2008,HIBPDX,exact
HIBPDX,chronic,2009,HIBPDX,exact
HIBPDX,chronic,2010,HIBPDX,exact
HIBPDX,chronic,2011,HIBPDX,exact
HIBPDX,chronic,2012,HIBPDX,exact
HIBPDX,chronic,2013,HIBPDX,exact
HIBPDX,chronic,2014,HIBPDX,exact
HIBPDX,chronic,2015,HIBPDX,exact
HIBPDX,chronic,2016,HIBPDX,exact
HIBPDX,chronic,2017,HIBPDX,exact
HIBPDX,chronic,2018,HIBPDX,exact
HIBPDX,chronic,2019,HIBPDX,exact
HIBPDX,chronic,2020,HIBPDX,exact
HIBPDX,chronic,2021,HIBPDX,exact
HIBPDX,chronic,2022,HIBPDX,exact
HIBPDX,chronic,2023,HIBPDX,exact
CHDDX,chronic,2007,CHDDX,exact
CHDDX,chronic,2008,CHDDX,exact
CHDDX,chronic,2009,CHDDX,exact
CHDDX,chronic,2010,CHDDX,exact
CHDDX,chronic,2011,CHDDX,exact
CHDDX,chronic,2012,CHDDX,exact
CHDDX,chronic,2013,CHDDX,exact
CHDDX,chronic,2014,CHDDX,exact
CHDDX,chronic,2015,CHDDX,exact
CHDDX,chronic,2016,CHDDX,exact
CHDDX,chronic,2017,CHDDX,exact
CHDDX,chronic,2018,CHDDX,exact
CHDDX,chronic,2019,CHDDX,exact
CHDDX,chronic,2020,CHDDX,exact
CHDDX,chronic,2021,CHDDX,exact
CHDDX,chronic,2022,CHDDX,exact
CHDDX,chronic,2023,CHDDX,exact
STRKDX,chronic,2007,STRKDX,exact
STRKDX,chronic,2008,STRKDX,exact
STRKDX,chronic,2009,STRKDX,exact
STRKDX,chronic,2010,STRKDX,exact
STRKDX,chronic,2011,STRKDX,exact
STRKDX,chronic,2012,STRKDX,exact
STRKDX,chronic,2013,STRKDX,exact
STRKDX,chronic,2014,STRKDX,exact
STRKDX,chronic,2015,STRKDX,exact
STRKDX,chronic,2016,STRKDX,exact
STRKDX,chronic,2017,STRKDX,exact
STRKDX,chronic,2018,STRKDX,exact
STRKDX,chronic,2019,STRKDX,exact
STRKDX,chronic,2020,STRKDX,exact
STRKDX,chronic,2021,STRKDX,exact
STRKDX,chronic,2022,STRKDX,exact
STRKDX,chronic,2023,STRKDX,exact
DIABDX,chronic,2007,DIABDX,exact
DIABDX,chronic,2008,DIABDX,exact
DIABDX,chronic,2009,DIABDX,exact
DIABDX,chronic,2010,DIABDX,exact
DIABDX,chronic,2011,DIABDX,exact
DIABDX,chronic,2012,DIABDX,exact
DIABDX,chronic,2013,DIABDX,exact
DIABDX,chronic,2014,DIABDX,exact
DIABDX,chronic,2015,DIABDX,exact
DIABDX,chronic,2016,DIABDX,exact
DIABDX,chronic,2017,DIABDX,exact
DIABDX_M18,chronic,2018,DIABDX_M18,exact
DIABDX_M18,chronic,2019,DIABDX_M18,exact
DIABDX_M18,chronic,2020,DIABDX_M18,exact
DIABDX_M18,chronic,2021,DIABDX_M18,exact
DIABDX_M18,chronic,2022,DIABDX_M18,exact
DIABDX_M18,chronic,2023,DIABDX_M18,exact
ARTHDX,chronic,2007,ARTHDX,exact
ARTHDX,chronic,2008,ARTHDX,exact
ARTHDX,chronic,2009,ARTHDX,exact
ARTHDX,chronic,2010,ARTHDX,exact
ARTHDX,chronic,2011,ARTHDX,exact
ARTHDX,chronic,2012,ARTHDX,exact
ARTHDX,chronic,2013,ARTHDX,exact
ARTHDX,chronic,2014,ARTHDX,exact
ARTHDX,chronic,2015,ARTHDX,exact
ARTHDX,chronic,2016,ARTHDX,exact
ARTHDX,chronic,2017,ARTHDX,exact
ARTHDX,chronic,2018,ARTHDX,exact
ARTHDX,chronic,2019,ARTHDX,exact
ARTHDX,chronic,2020,ARTHDX,exact
ARTHDX,chronic,2021,ARTHDX,exact
ARTHDX,chronic,2022,ARTHDX,exact
ARTHDX,chronic,2023,ARTHDX,exact
CANCERDX,chronic,2008,CANCERDX,exact
CANCERDX,chronic,2009,CANCERDX,exact
CANCERDX,chronic,2010,CANCERDX,exact
CANCERDX,chronic,2011,CANCERDX,exact
CANCERDX,chronic,2012,CANCERDX,exact
CANCERDX,chronic,2013,CANCERDX,exact
CANCERDX,chronic,2014,CANCERDX,exact
CANCERDX,chronic,2015,CANCERDX,exact
CANCERDX,chronic,2016,CANCERDX,exact
CANCERDX,chronic,2017,CANCERDX,exact
CANCERDX,chronic,2018,CANCERDX,exact
CANCERDX,chronic,2019,CANCERDX,exact
CANCERDX,chronic,2020,CANCERDX,exact
CANCERDX,chronic,2021,CANCERDX,exact
CANCERDX,chronic,2022,CANCERDX,exact
CANCERDX,chronic,2023,CANCERDX,exact
ASTHDX,chronic,2007,ASTHDX,exact
ASTHDX,chronic,2008,ASTHDX,exact
ASTHDX,chronic,2009,ASTHDX,exact
ASTHDX,chronic,2010,ASTHDX,exact
ASTHDX,chronic,2011,ASTHDX,exact
ASTHDX,chronic,2012,ASTHDX,exact
ASTHDX,chronic,2013,ASTHDX,exact
ASTHDX,chronic,2014,ASTHDX,exact
ASTHDX,chronic,2015,ASTHDX,exact
ASTHDX,chronic,2016,ASTHDX,exact
ASTHDX,chronic,2017,ASTHDX,exact
ASTHDX,chronic,2018,ASTHDX,exact
ASTHDX,chronic,2019,ASTHDX,exact
ASTHDX,chronic,2020,ASTHDX,exact
ASTHDX,chronic,2021,ASTHDX,exact
ASTHDX,chronic,2022,ASTHDX,exact
ASTHDX,chronic,2023,ASTHDX,exact
EMPHDX,chronic,2007,EMPHDX,exact
EMPHDX,chronic,2008,EMPHDX,exact
EMPHDX,chronic,2009,EMPHDX,exact
EMPHDX,chronic,2010,EMPHDX,exact
EMPHDX,chronic,2011,EMPHDX,exact
EMPHDX,chronic,2012,EMPHDX,exact
EMPHDX,chronic,2013,EMPHDX,exact
EMPHDX,chronic,2014,EMPHDX,exact
EMPHDX,chronic,2015,EMPHDX,exact
EMPHDX,chronic,2016,EMPHDX,exact
EMPHDX,chronic,2017,EMPHDX,exact
EMPHDX,chronic,2018,EMPHDX,exact
EMPHDX,chronic,2019,EMPHDX,exact
EMPHDX,chronic,2020,EMPHDX,exact
EMPHDX,chronic,2021,EMPHDX,exact
EMPHDX,chronic,2022,EMPHDX,exact
EMPHDX,chronic,2023,EMPHDX,exact
CHOLDX,chronic,2007,CHOLDX,exact
CHOLDX,chronic,2008,CHOLDX,exact
CHOLDX,chronic,2009,CHOLDX,exact
CHOLDX,chronic,2010,CHOLDX,exact
CHOLDX,chronic,2011,CHOLDX,exact
CHOLDX,chronic,2012,CHOLDX,exact
CHOLDX,chronic,2013,CHOLDX,exact
CHOLDX,chronic,2014,CHOLDX,exact
CHOLDX,chronic,2015,CHOLDX,exact
CHOLDX,chronic,2016,CHOLDX,exact
CHOLDX,chronic,2017,CHOLDX,exact
CHOLDX,chronic,2018,CHOLDX,exact
CHOLDX,chronic,2019,CHOLDX,exact
CHOLDX,chronic,2020,CHOLDX,exact
CHOLDX,chronic,2021,CHOLDX,exact
CHOLDX,chronic,2022,CHOLDX,exact
CHOLDX,chronic,2023,CHOLDX,exact
