state,year,county_fips,rank,top_two_selection_variant,exposure_universe,current_repo_lowest_or_second_plan,alternative_lowest_or_second_plan,reason_for_difference,current_repo_turnover_status,alternative_turnover_status,current_repo_across_status,alternative_across_status,current_repo_prior_premium,alternative_prior_premium,current_repo_current_premium,alternative_current_premium,current_repo_previous_issuer,alternative_previous_issuer,current_repo_crosswalk_current_plan,alternative_crosswalk_current_plan,current_repo_current_issuer,alternative_current_issuer,notes
TX,2022,48207,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0770181,26539TX0140008,selected_prior_plan_differs,True,False,False,False,555.97,604.21,572.06,544.05,33602,26539,33602TX0770181,26539TX0140008,33602,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48209,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140072,20069TX0100006,selected_prior_plan_differs,True,False,False,False,487.43,499.22,586.5,513.83,29418,20069,29418TX0140072,20069TX0100006,29418,20069,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48211,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0460704,26539TX0140003,selected_prior_plan_differs,False,False,False,False,505.15,620.3,520.12,575.0,33602,26539,33602TX0460704,26539TX0140003,33602,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48211,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0770181,26539TX0140008,selected_prior_plan_differs,True,False,False,False,555.97,604.21,572.06,544.05,33602,26539,33602TX0770181,26539TX0140008,33602,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48213,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140080,29418TX0140020,selected_prior_plan_differs,True,False,False,False,469.7,483.83,555.93,570.95,29418,29418,29418TX0140080,29418TX0140020,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48213,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140079,29418TX0140078,selected_prior_plan_differs,True,False,False,False,473.86,482.52,563.24,574.15,29418,29418,29418TX0140079,29418TX0140078,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48215,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,45786TX0020006,29418TX0140020,selected_prior_plan_differs,True,False,False,False,415.96,446.91,464.99,457.64,45786,29418,45786TX0020006,29418TX0140020,45786,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48215,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,45786TX0020004,29418TX0140078,selected_prior_plan_differs,True,False,False,False,420.3,445.7,472.06,460.2,45786,29418,45786TX0020004,29418TX0140078,45786,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48217,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140080,26539TX0140003,selected_prior_plan_differs,True,False,False,False,469.7,620.3,555.93,575.0,29418,26539,29418TX0140080,26539TX0140003,29418,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48217,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140079,26539TX0140008,selected_prior_plan_differs,True,False,False,False,473.86,604.21,563.24,544.05,29418,26539,29418TX0140079,26539TX0140008,29418,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48219,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0460704,26539TX0140003,selected_prior_plan_differs,False,False,False,False,505.15,620.3,520.12,575.0,33602,26539,33602TX0460704,26539TX0140003,33602,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48219,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0770181,26539TX0140008,selected_prior_plan_differs,True,False,False,False,555.97,604.21,572.06,544.05,33602,26539,33602TX0770181,26539TX0140008,33602,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48221,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140080,29418TX0140020,selected_prior_plan_differs,True,False,False,False,469.7,483.83,555.93,570.95,29418,29418,29418TX0140080,29418TX0140020,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48221,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140079,29418TX0140078,selected_prior_plan_differs,True,False,False,False,473.86,482.52,563.24,574.15,29418,29418,29418TX0140079,29418TX0140078,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48223,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,66252TX0160004,33602TX0460704,selected_prior_plan_differs,False,False,False,False,481.76,505.15,484.63,520.12,66252,33602,66252TX0160004,33602TX0460704,66252,33602,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48223,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0460704,33602TX0770181,selected_prior_plan_differs,False,False,False,False,505.15,555.97,520.12,572.06,33602,33602,33602TX0460704,33602TX0770181,33602,33602,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48225,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140080,29418TX0140020,selected_prior_plan_differs,True,False,False,False,469.7,483.83,555.93,570.95,29418,29418,29418TX0140080,29418TX0140020,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48225,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140079,29418TX0140078,selected_prior_plan_differs,True,False,False,False,473.86,482.52,563.24,574.15,29418,29418,29418TX0140079,29418TX0140078,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48227,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0460704,26539TX0140003,selected_prior_plan_differs,False,False,False,False,505.15,620.3,520.12,575.0,33602,26539,33602TX0460704,26539TX0140003,33602,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48227,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0770181,26539TX0140008,selected_prior_plan_differs,True,False,False,False,555.97,604.21,572.06,544.05,33602,26539,33602TX0770181,26539TX0140008,33602,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48231,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140080,29418TX0140020,selected_prior_plan_differs,True,False,False,False,447.34,460.79,530.85,545.19,29418,29418,29418TX0140080,29418TX0140020,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48231,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140079,29418TX0140078,selected_prior_plan_differs,True,False,False,False,451.3,459.55,537.83,548.24,29418,29418,29418TX0140079,29418TX0140078,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48233,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0460704,26539TX0140003,selected_prior_plan_differs,False,False,False,False,505.15,620.3,520.12,575.0,33602,26539,33602TX0460704,26539TX0140003,33602,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48233,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0770181,26539TX0140008,selected_prior_plan_differs,True,False,False,False,555.97,604.21,572.06,544.05,33602,26539,33602TX0770181,26539TX0140008,33602,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48235,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140080,29418TX0140020,selected_prior_plan_differs,True,False,False,False,523.09,538.83,607.88,624.29,29418,29418,29418TX0140080,29418TX0140020,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48235,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140079,29418TX0140078,selected_prior_plan_differs,True,False,False,False,527.73,537.37,615.87,627.79,29418,29418,29418TX0140079,29418TX0140078,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48237,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140080,29418TX0140020,selected_prior_plan_differs,True,False,False,False,469.7,483.83,555.93,570.95,29418,29418,29418TX0140080,29418TX0140020,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48237,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140079,29418TX0140078,selected_prior_plan_differs,True,False,False,False,473.86,482.52,563.24,574.15,29418,29418,29418TX0140079,29418TX0140078,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48239,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140080,29418TX0140020,selected_prior_plan_differs,True,False,False,False,469.7,483.83,555.93,570.95,29418,29418,29418TX0140080,29418TX0140020,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48239,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140079,29418TX0140078,selected_prior_plan_differs,True,False,False,False,473.86,482.52,563.24,574.15,29418,29418,29418TX0140079,29418TX0140078,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48241,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,66252TX0160004,27248TX0010004,selected_prior_plan_differs,False,False,False,False,481.76,593.06,484.63,575.17,66252,27248,66252TX0160004,27248TX0010004,66252,27248,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48241,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0460704,27248TX0010009,selected_prior_plan_differs,False,False,False,False,505.15,580.64,520.12,547.49,33602,27248,33602TX0460704,27248TX0010012,33602,27248,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48245,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,45786TX0020006,27248TX0010004,selected_prior_plan_differs,True,False,False,False,415.96,553.4,464.99,530.17,45786,27248,45786TX0020006,27248TX0010004,45786,27248,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48245,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,66252TX0160002,27248TX0010009,selected_prior_plan_differs,False,False,False,False,419.99,541.81,422.5,504.66,66252,27248,66252TX0160002,27248TX0010012,66252,27248,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48249,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,66252TX0160004,33602TX0460704,selected_prior_plan_differs,False,False,False,False,481.76,505.15,484.63,520.12,66252,33602,66252TX0160004,33602TX0460704,66252,33602,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48249,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0460704,33602TX0770181,selected_prior_plan_differs,False,False,False,False,505.15,555.97,520.12,572.06,33602,33602,33602TX0460704,33602TX0770181,33602,33602,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48251,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140072,29418TX0140019,selected_prior_plan_differs,True,False,False,False,447.34,460.79,530.85,545.19,29418,29418,29418TX0140072,29418TX0140019,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48251,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140071,29418TX0140059,selected_prior_plan_differs,True,False,False,False,451.3,459.55,537.83,548.24,29418,29418,29418TX0140071,29418TX0140059,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48253,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0460553,26539TX0140003,selected_prior_plan_differs,True,False,False,False,504.28,574.98,545.9,532.99,33602,26539,33602TX0460553,26539TX0140003,33602,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48255,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,66252TX0160004,33602TX0460704,selected_prior_plan_differs,False,False,False,False,481.76,505.15,484.63,520.12,66252,33602,66252TX0160004,33602TX0460704,66252,33602,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48255,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0460704,33602TX0770181,selected_prior_plan_differs,False,False,False,False,505.15,555.97,520.12,572.06,33602,33602,33602TX0460704,33602TX0770181,33602,33602,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48259,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140080,29418TX0140020,selected_prior_plan_differs,True,False,False,False,434.47,447.54,518.21,532.2,29418,29418,29418TX0140080,29418TX0140020,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48259,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140079,29418TX0140078,selected_prior_plan_differs,True,False,False,False,438.32,446.33,525.02,535.18,29418,29418,29418TX0140079,29418TX0140078,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48261,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,66252TX0160004,33602TX0460704,selected_prior_plan_differs,False,False,False,False,481.76,505.15,484.63,520.12,66252,33602,66252TX0160004,33602TX0460704,66252,33602,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48261,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0460704,33602TX0770181,selected_prior_plan_differs,False,False,False,False,505.15,555.97,520.12,572.06,33602,33602,33602TX0460704,33602TX0770181,33602,33602,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48263,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0460704,26539TX0140003,selected_prior_plan_differs,False,False,False,False,505.15,620.3,520.12,575.0,33602,26539,33602TX0460704,26539TX0140003,33602,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48263,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0770181,26539TX0140008,selected_prior_plan_differs,True,False,False,False,555.97,604.21,572.06,544.05,33602,26539,33602TX0770181,26539TX0140008,33602,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48265,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140080,29418TX0140020,selected_prior_plan_differs,True,False,False,False,469.7,483.83,555.93,570.95,29418,29418,29418TX0140080,29418TX0140020,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48265,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140079,29418TX0140078,selected_prior_plan_differs,True,False,False,False,473.86,482.52,563.24,574.15,29418,29418,29418TX0140079,29418TX0140078,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48267,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140080,29418TX0140020,selected_prior_plan_differs,True,False,False,False,469.7,483.83,555.93,570.95,29418,29418,29418TX0140080,29418TX0140020,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48267,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140079,29418TX0140078,selected_prior_plan_differs,True,False,False,False,473.86,482.52,563.24,574.15,29418,29418,29418TX0140079,29418TX0140078,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48269,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0460704,26539TX0140003,selected_prior_plan_differs,False,False,False,False,505.15,620.3,520.12,575.0,33602,26539,33602TX0460704,26539TX0140003,33602,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48269,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0770181,26539TX0140008,selected_prior_plan_differs,True,False,False,False,555.97,604.21,572.06,544.05,33602,26539,33602TX0770181,26539TX0140008,33602,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48271,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140080,29418TX0140020,selected_prior_plan_differs,True,False,False,False,469.7,483.83,555.93,570.95,29418,29418,29418TX0140080,29418TX0140020,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48271,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140079,29418TX0140078,selected_prior_plan_differs,True,False,False,False,473.86,482.52,563.24,574.15,29418,29418,29418TX0140079,29418TX0140078,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48273,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,66252TX0160004,33602TX0460704,selected_prior_plan_differs,False,False,False,False,481.76,505.15,484.63,520.12,66252,33602,66252TX0160004,33602TX0460704,66252,33602,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48273,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0460704,33602TX0770181,selected_prior_plan_differs,False,False,False,False,505.15,555.97,520.12,572.06,33602,33602,33602TX0460704,33602TX0770181,33602,33602,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48275,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0460704,26539TX0140003,selected_prior_plan_differs,False,False,False,False,505.15,620.3,520.12,575.0,33602,26539,33602TX0460704,26539TX0140003,33602,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48275,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0770181,26539TX0140008,selected_prior_plan_differs,True,False,False,False,555.97,604.21,572.06,544.05,33602,26539,33602TX0770181,26539TX0140008,33602,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48279,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0460704,26539TX0140003,selected_prior_plan_differs,False,False,False,False,505.15,620.3,520.12,575.0,33602,26539,33602TX0460704,26539TX0140003,33602,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48279,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0770181,26539TX0140008,selected_prior_plan_differs,True,False,False,False,555.97,604.21,572.06,544.05,33602,26539,33602TX0770181,26539TX0140008,33602,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48281,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,40788TX0460008,26539TX0140003,selected_prior_plan_differs,False,False,False,False,452.14,597.64,455.14,567.12,40788,26539,40788TX0460008,26539TX0140003,40788,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48281,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,40788TX0460003,26539TX0140008,selected_prior_plan_differs,True,False,False,False,464.19,582.13,481.03,536.6,40788,26539,40788TX0460003,26539TX0140008,40788,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48285,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140080,29418TX0140020,selected_prior_plan_differs,True,False,False,False,469.7,483.83,555.93,570.95,29418,29418,29418TX0140080,29418TX0140020,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48285,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140079,29418TX0140078,selected_prior_plan_differs,True,False,False,False,473.86,482.52,563.24,574.15,29418,29418,29418TX0140079,29418TX0140078,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48287,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140080,29418TX0140020,selected_prior_plan_differs,True,False,False,False,469.7,483.83,555.93,570.95,29418,29418,29418TX0140080,29418TX0140020,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48287,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140079,29418TX0140078,selected_prior_plan_differs,True,False,False,False,473.86,482.52,563.24,574.15,29418,29418,29418TX0140079,29418TX0140078,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48289,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140080,29418TX0140020,selected_prior_plan_differs,True,False,False,False,469.7,483.83,555.93,570.95,29418,29418,29418TX0140080,29418TX0140020,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48289,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140079,29418TX0140078,selected_prior_plan_differs,True,False,False,False,473.86,482.52,563.24,574.15,29418,29418,29418TX0140079,29418TX0140078,29418,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48291,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140072,27248TX0010004,selected_prior_plan_differs,True,False,False,False,412.54,513.73,478.45,497.97,29418,27248,29418TX0140072,27248TX0010004,29418,27248,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48291,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140071,27248TX0010009,selected_prior_plan_differs,True,False,False,False,416.2,502.97,484.74,474.01,29418,27248,29418TX0140071,27248TX0010012,29418,27248,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48293,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140080,26539TX0140003,selected_prior_plan_differs,True,False,False,False,469.7,620.3,555.93,575.0,29418,26539,29418TX0140080,26539TX0140003,29418,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48293,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140079,26539TX0140008,selected_prior_plan_differs,True,False,False,False,473.86,604.21,563.24,544.05,29418,26539,29418TX0140079,26539TX0140008,29418,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48295,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0460704,26539TX0140003,selected_prior_plan_differs,False,False,False,False,505.15,620.3,520.12,575.0,33602,26539,33602TX0460704,26539TX0140003,33602,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48295,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0770181,26539TX0140008,selected_prior_plan_differs,True,False,False,False,555.97,604.21,572.06,544.05,33602,26539,33602TX0770181,26539TX0140008,33602,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48297,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,66252TX0160004,33602TX0460704,selected_prior_plan_differs,False,False,False,False,481.76,505.15,484.63,520.12,66252,33602,66252TX0160004,33602TX0460704,66252,33602,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48297,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0460704,33602TX0770181,selected_prior_plan_differs,False,False,False,False,505.15,555.97,520.12,572.06,33602,33602,33602TX0460704,33602TX0770181,33602,33602,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48299,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,40788TX0460008,29418TX0140020,selected_prior_plan_differs,False,False,False,False,441.06,483.83,443.99,570.95,40788,29418,40788TX0460008,29418TX0140020,40788,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48299,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,40788TX0460003,29418TX0140078,selected_prior_plan_differs,False,False,False,False,452.81,482.52,469.24,574.15,40788,29418,40788TX0460003,29418TX0140078,40788,29418,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48301,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0460704,26539TX0140003,selected_prior_plan_differs,False,False,False,False,505.15,620.3,520.12,575.0,33602,26539,33602TX0460704,26539TX0140003,33602,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48301,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0770181,26539TX0140008,selected_prior_plan_differs,True,False,False,False,555.97,604.21,572.06,544.05,33602,26539,33602TX0770181,26539TX0140008,33602,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48303,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,54837TX0030005,26539TX0140003,selected_prior_plan_differs,True,False,False,False,534.32,613.98,586.25,569.14,54837,26539,54837TX0030005,26539TX0140003,54837,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48303,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0460692,26539TX0140008,selected_prior_plan_differs,False,False,False,False,561.5,598.05,566.41,538.51,33602,26539,33602TX0460692,26539TX0140008,33602,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48305,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0460704,26539TX0140003,selected_prior_plan_differs,False,False,False,False,505.15,620.3,520.12,575.0,33602,26539,33602TX0460704,26539TX0140003,33602,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48305,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,33602TX0770181,26539TX0140008,selected_prior_plan_differs,True,False,False,False,555.97,604.21,572.06,544.05,33602,26539,33602TX0770181,26539TX0140008,33602,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48307,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140080,26539TX0140003,selected_prior_plan_differs,True,False,False,False,469.7,620.3,555.93,575.0,29418,26539,29418TX0140080,26539TX0140003,29418,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48307,second_lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,29418TX0140079,26539TX0140008,selected_prior_plan_differs,True,False,False,False,473.86,604.21,563.24,544.05,29418,26539,29418TX0140079,26539TX0140008,29418,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
TX,2022,48309,lowest,rank_by_displayed_qhp_order_if_available,exactly_two_plans,40788TX0460008,26539TX0140003,selected_prior_plan_differs,False,False,False,False,441.06,540.99,443.99,551.37,40788,26539,40788TX0460008,26539TX0140003,40788,26539,Kansas 2022 included by requirement; other rows included when alternative top-two creates across turnover.
