year,state,default_mapping_rule,premium_variant,selected_across_count,raw_candidate_across_count,zero_to_positive_across_candidate_count,selected_same_but_across_candidate_exists_count,selected_nonturnover_but_turnover_candidate_exists_count,reason8_candidate_count,reason8_zero_to_positive_count,level3_zip_candidate_count,level3_zip_zero_to_positive_count,county_any_zip_across_count,current_rule_selected_across_count,difference_vs_current_rule,difference_vs_drake_anchor_if_available
2022,NM,reason8_priority,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,NM,same_plan_if_available_else_lowest_level,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,NM,same_plan_if_available_else_lowest_level,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,NM,same_plan_if_available_else_source_order,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,NM,same_plan_if_available_else_source_order,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,NM,source_order_first_valid,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,NM,source_order_first_valid,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,NM,whole_county_00000_only,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,NM,whole_county_00000_only,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OH,county_any_zip_across_turnover,current_ehb_all_states,0,0,0,0,4,0,0,0,0,0,0,0,
2022,OH,county_any_zip_across_turnover,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OH,county_any_zip_turnover,current_ehb_all_states,0,0,0,0,4,0,0,0,0,0,0,0,
2022,OH,county_any_zip_turnover,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OH,current_repo_rule,current_ehb_all_states,0,0,0,0,4,0,0,0,0,0,0,0,
2022,OH,current_repo_rule,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OH,exclude_level4_5,current_ehb_all_states,0,0,0,0,4,0,0,0,0,0,0,0,
2022,OH,exclude_level4_5,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OH,include_level4_5_as_missing_current,current_ehb_all_states,0,0,0,0,4,0,0,0,0,0,0,0,
2022,OH,include_level4_5_as_missing_current,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OH,lowest_crosswalk_level,current_ehb_all_states,0,0,0,0,4,0,0,0,0,0,0,0,
2022,OH,lowest_crosswalk_level,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OH,no_same_issuer_priority,current_ehb_all_states,0,0,0,0,4,0,0,0,0,0,0,0,
2022,OH,no_same_issuer_priority,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OH,reason8_priority,current_ehb_all_states,0,0,0,0,4,0,0,0,0,0,0,0,
2022,OH,reason8_priority,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OH,same_plan_if_available_else_lowest_level,current_ehb_all_states,0,0,0,0,4,0,0,0,0,0,0,0,
2022,OH,same_plan_if_available_else_lowest_level,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OH,same_plan_if_available_else_source_order,current_ehb_all_states,0,0,0,0,4,0,0,0,0,0,0,0,
2022,OH,same_plan_if_available_else_source_order,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OH,source_order_first_valid,current_ehb_all_states,0,0,0,0,4,0,0,0,0,0,0,0,
2022,OH,source_order_first_valid,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OH,whole_county_00000_only,current_ehb_all_states,0,0,0,0,4,0,0,0,0,0,0,0,
2022,OH,whole_county_00000_only,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OK,county_any_zip_across_turnover,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OK,county_any_zip_across_turnover,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OK,county_any_zip_turnover,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OK,county_any_zip_turnover,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OK,current_repo_rule,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OK,current_repo_rule,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OK,exclude_level4_5,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OK,exclude_level4_5,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OK,include_level4_5_as_missing_current,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OK,include_level4_5_as_missing_current,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OK,lowest_crosswalk_level,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OK,lowest_crosswalk_level,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OK,no_same_issuer_priority,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OK,no_same_issuer_priority,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OK,reason8_priority,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OK,reason8_priority,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OK,same_plan_if_available_else_lowest_level,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OK,same_plan_if_available_else_lowest_level,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OK,same_plan_if_available_else_source_order,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OK,same_plan_if_available_else_source_order,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OK,source_order_first_valid,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OK,source_order_first_valid,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OK,whole_county_00000_only,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OK,whole_county_00000_only,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OR,county_any_zip_across_turnover,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OR,county_any_zip_across_turnover,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OR,county_any_zip_turnover,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OR,county_any_zip_turnover,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OR,current_repo_rule,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OR,current_repo_rule,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OR,exclude_level4_5,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OR,exclude_level4_5,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OR,include_level4_5_as_missing_current,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OR,include_level4_5_as_missing_current,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OR,lowest_crosswalk_level,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OR,lowest_crosswalk_level,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OR,no_same_issuer_priority,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OR,no_same_issuer_priority,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OR,reason8_priority,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OR,reason8_priority,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OR,same_plan_if_available_else_lowest_level,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OR,same_plan_if_available_else_lowest_level,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OR,same_plan_if_available_else_source_order,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OR,same_plan_if_available_else_source_order,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OR,source_order_first_valid,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OR,source_order_first_valid,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OR,whole_county_00000_only,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,OR,whole_county_00000_only,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SC,county_any_zip_across_turnover,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SC,county_any_zip_across_turnover,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SC,county_any_zip_turnover,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SC,county_any_zip_turnover,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SC,current_repo_rule,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SC,current_repo_rule,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SC,exclude_level4_5,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SC,exclude_level4_5,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SC,include_level4_5_as_missing_current,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SC,include_level4_5_as_missing_current,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SC,lowest_crosswalk_level,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SC,lowest_crosswalk_level,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SC,no_same_issuer_priority,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SC,no_same_issuer_priority,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SC,reason8_priority,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SC,reason8_priority,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SC,same_plan_if_available_else_lowest_level,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SC,same_plan_if_available_else_lowest_level,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SC,same_plan_if_available_else_source_order,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SC,same_plan_if_available_else_source_order,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SC,source_order_first_valid,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SC,source_order_first_valid,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SC,whole_county_00000_only,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SC,whole_county_00000_only,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SD,county_any_zip_across_turnover,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SD,county_any_zip_across_turnover,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SD,county_any_zip_turnover,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SD,county_any_zip_turnover,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SD,current_repo_rule,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SD,current_repo_rule,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SD,exclude_level4_5,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SD,exclude_level4_5,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SD,include_level4_5_as_missing_current,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SD,include_level4_5_as_missing_current,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SD,lowest_crosswalk_level,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SD,lowest_crosswalk_level,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SD,no_same_issuer_priority,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SD,no_same_issuer_priority,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SD,reason8_priority,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SD,reason8_priority,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SD,same_plan_if_available_else_lowest_level,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SD,same_plan_if_available_else_lowest_level,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SD,same_plan_if_available_else_source_order,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SD,same_plan_if_available_else_source_order,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SD,source_order_first_valid,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SD,source_order_first_valid,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SD,whole_county_00000_only,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,SD,whole_county_00000_only,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,TN,county_any_zip_across_turnover,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,TN,county_any_zip_across_turnover,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,TN,county_any_zip_turnover,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,TN,county_any_zip_turnover,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,TN,current_repo_rule,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,TN,current_repo_rule,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,TN,exclude_level4_5,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,TN,exclude_level4_5,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,TN,include_level4_5_as_missing_current,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,TN,include_level4_5_as_missing_current,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,TN,lowest_crosswalk_level,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,TN,lowest_crosswalk_level,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,TN,no_same_issuer_priority,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,TN,no_same_issuer_priority,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,TN,reason8_priority,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,TN,reason8_priority,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,TN,same_plan_if_available_else_lowest_level,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,TN,same_plan_if_available_else_lowest_level,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,TN,same_plan_if_available_else_source_order,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,TN,same_plan_if_available_else_source_order,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,TN,source_order_first_valid,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,TN,source_order_first_valid,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,TN,whole_county_00000_only,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,TN,whole_county_00000_only,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,TX,county_any_zip_across_turnover,current_ehb_all_states,0,0,0,0,1,0,0,0,0,0,0,0,
2022,TX,county_any_zip_across_turnover,ehb_named_states_only,0,0,0,0,1,0,0,0,0,0,0,0,
2022,TX,county_any_zip_turnover,current_ehb_all_states,0,0,0,0,1,0,0,0,0,0,0,0,
2022,TX,county_any_zip_turnover,ehb_named_states_only,0,0,0,0,1,0,0,0,0,0,0,0,
2022,TX,current_repo_rule,current_ehb_all_states,0,0,0,0,1,0,0,0,0,0,0,0,
2022,TX,current_repo_rule,ehb_named_states_only,0,0,0,0,1,0,0,0,0,0,0,0,
2022,TX,exclude_level4_5,current_ehb_all_states,0,0,0,0,1,0,0,0,0,0,0,0,
2022,TX,exclude_level4_5,ehb_named_states_only,0,0,0,0,1,0,0,0,0,0,0,0,
2022,TX,include_level4_5_as_missing_current,current_ehb_all_states,0,0,0,0,1,0,0,0,0,0,0,0,
2022,TX,include_level4_5_as_missing_current,ehb_named_states_only,0,0,0,0,1,0,0,0,0,0,0,0,
2022,TX,lowest_crosswalk_level,current_ehb_all_states,0,0,0,0,1,0,0,0,0,0,0,0,
2022,TX,lowest_crosswalk_level,ehb_named_states_only,0,0,0,0,1,0,0,0,0,0,0,0,
2022,TX,no_same_issuer_priority,current_ehb_all_states,0,0,0,0,1,0,0,0,0,0,0,0,
2022,TX,no_same_issuer_priority,ehb_named_states_only,0,0,0,0,1,0,0,0,0,0,0,0,
2022,TX,reason8_priority,current_ehb_all_states,0,0,0,0,1,0,0,0,0,0,0,0,
2022,TX,reason8_priority,ehb_named_states_only,0,0,0,0,1,0,0,0,0,0,0,0,
2022,TX,same_plan_if_available_else_lowest_level,current_ehb_all_states,0,0,0,0,1,0,0,0,0,0,0,0,
2022,TX,same_plan_if_available_else_lowest_level,ehb_named_states_only,0,0,0,0,1,0,0,0,0,0,0,0,
2022,TX,same_plan_if_available_else_source_order,current_ehb_all_states,0,0,0,0,1,0,0,0,0,0,0,0,
2022,TX,same_plan_if_available_else_source_order,ehb_named_states_only,0,0,0,0,1,0,0,0,0,0,0,0,
2022,TX,source_order_first_valid,current_ehb_all_states,0,0,0,0,1,0,0,0,0,0,0,0,
2022,TX,source_order_first_valid,ehb_named_states_only,0,0,0,0,1,0,0,0,0,0,0,0,
2022,TX,whole_county_00000_only,current_ehb_all_states,0,0,0,0,1,0,0,0,0,0,0,0,
2022,TX,whole_county_00000_only,ehb_named_states_only,0,0,0,0,1,0,0,0,0,0,0,0,
2022,UT,county_any_zip_across_turnover,current_ehb_all_states,0,0,0,0,13,0,0,0,0,0,0,0,
2022,UT,county_any_zip_across_turnover,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,UT,county_any_zip_turnover,current_ehb_all_states,0,0,0,0,13,0,0,0,0,0,0,0,
2022,UT,county_any_zip_turnover,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,UT,current_repo_rule,current_ehb_all_states,0,0,0,0,13,0,0,0,0,0,0,0,
2022,UT,current_repo_rule,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,UT,exclude_level4_5,current_ehb_all_states,0,0,0,0,13,0,0,0,0,0,0,0,
2022,UT,exclude_level4_5,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,UT,include_level4_5_as_missing_current,current_ehb_all_states,0,0,0,0,13,0,0,0,0,0,0,0,
2022,UT,include_level4_5_as_missing_current,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,UT,lowest_crosswalk_level,current_ehb_all_states,0,0,0,0,13,0,0,0,0,0,0,0,
2022,UT,lowest_crosswalk_level,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,UT,no_same_issuer_priority,current_ehb_all_states,0,0,0,0,13,0,0,0,0,0,0,0,
2022,UT,no_same_issuer_priority,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,UT,reason8_priority,current_ehb_all_states,0,0,0,0,13,0,0,0,0,0,0,0,
2022,UT,reason8_priority,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,UT,same_plan_if_available_else_lowest_level,current_ehb_all_states,0,0,0,0,13,0,0,0,0,0,0,0,
2022,UT,same_plan_if_available_else_lowest_level,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,UT,same_plan_if_available_else_source_order,current_ehb_all_states,0,0,0,0,13,0,0,0,0,0,0,0,
2022,UT,same_plan_if_available_else_source_order,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,UT,source_order_first_valid,current_ehb_all_states,0,0,0,0,13,0,0,0,0,0,0,0,
2022,UT,source_order_first_valid,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,UT,whole_county_00000_only,current_ehb_all_states,0,0,0,0,13,0,0,0,0,0,0,0,
2022,UT,whole_county_00000_only,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,VA,county_any_zip_across_turnover,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,VA,county_any_zip_across_turnover,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,VA,county_any_zip_turnover,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,VA,county_any_zip_turnover,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,VA,current_repo_rule,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,VA,current_repo_rule,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,VA,exclude_level4_5,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,VA,exclude_level4_5,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,VA,include_level4_5_as_missing_current,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,VA,include_level4_5_as_missing_current,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,VA,lowest_crosswalk_level,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,VA,lowest_crosswalk_level,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,VA,no_same_issuer_priority,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,VA,no_same_issuer_priority,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,VA,reason8_priority,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,VA,reason8_priority,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,VA,same_plan_if_available_else_lowest_level,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,VA,same_plan_if_available_else_lowest_level,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,VA,same_plan_if_available_else_source_order,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,VA,same_plan_if_available_else_source_order,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,VA,source_order_first_valid,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,VA,source_order_first_valid,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,VA,whole_county_00000_only,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,VA,whole_county_00000_only,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,WI,county_any_zip_across_turnover,current_ehb_all_states,0,0,0,0,6,0,0,0,0,0,0,0,
2022,WI,county_any_zip_across_turnover,ehb_named_states_only,0,0,0,0,4,0,0,0,0,0,0,0,
2022,WI,county_any_zip_turnover,current_ehb_all_states,0,0,0,0,6,0,0,0,0,0,0,0,
2022,WI,county_any_zip_turnover,ehb_named_states_only,0,0,0,0,4,0,0,0,0,0,0,0,
2022,WI,current_repo_rule,current_ehb_all_states,0,0,0,0,6,0,0,0,0,0,0,0,
2022,WI,current_repo_rule,ehb_named_states_only,0,0,0,0,4,0,0,0,0,0,0,0,
2022,WI,exclude_level4_5,current_ehb_all_states,0,0,0,0,6,0,0,0,0,0,0,0,
2022,WI,exclude_level4_5,ehb_named_states_only,0,0,0,0,4,0,0,0,0,0,0,0,
2022,WI,include_level4_5_as_missing_current,current_ehb_all_states,0,0,0,0,6,0,0,0,0,0,0,0,
2022,WI,include_level4_5_as_missing_current,ehb_named_states_only,0,0,0,0,4,0,0,0,0,0,0,0,
2022,WI,lowest_crosswalk_level,current_ehb_all_states,0,0,0,0,6,0,0,0,0,0,0,0,
2022,WI,lowest_crosswalk_level,ehb_named_states_only,0,0,0,0,4,0,0,0,0,0,0,0,
2022,WI,no_same_issuer_priority,current_ehb_all_states,0,0,0,0,6,0,0,0,0,0,0,0,
2022,WI,no_same_issuer_priority,ehb_named_states_only,0,0,0,0,4,0,0,0,0,0,0,0,
2022,WI,reason8_priority,current_ehb_all_states,0,0,0,0,6,0,0,0,0,0,0,0,
2022,WI,reason8_priority,ehb_named_states_only,0,0,0,0,4,0,0,0,0,0,0,0,
2022,WI,same_plan_if_available_else_lowest_level,current_ehb_all_states,0,0,0,0,6,0,0,0,0,0,0,0,
2022,WI,same_plan_if_available_else_lowest_level,ehb_named_states_only,0,0,0,0,4,0,0,0,0,0,0,0,
2022,WI,same_plan_if_available_else_source_order,current_ehb_all_states,0,0,0,0,6,0,0,0,0,0,0,0,
2022,WI,same_plan_if_available_else_source_order,ehb_named_states_only,0,0,0,0,4,0,0,0,0,0,0,0,
2022,WI,source_order_first_valid,current_ehb_all_states,0,0,0,0,6,0,0,0,0,0,0,0,
2022,WI,source_order_first_valid,ehb_named_states_only,0,0,0,0,4,0,0,0,0,0,0,0,
2022,WI,whole_county_00000_only,current_ehb_all_states,0,0,0,0,6,0,0,0,0,0,0,0,
2022,WI,whole_county_00000_only,ehb_named_states_only,0,0,0,0,4,0,0,0,0,0,0,0,
2022,WV,county_any_zip_across_turnover,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,WV,county_any_zip_across_turnover,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,WV,county_any_zip_turnover,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,WV,county_any_zip_turnover,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,WV,current_repo_rule,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,WV,current_repo_rule,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,WV,exclude_level4_5,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,WV,exclude_level4_5,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,WV,include_level4_5_as_missing_current,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,WV,include_level4_5_as_missing_current,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,WV,lowest_crosswalk_level,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,WV,lowest_crosswalk_level,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
2022,WV,no_same_issuer_priority,current_ehb_all_states,0,0,0,0,0,0,0,0,0,0,0,0,
2022,WV,no_same_issuer_priority,ehb_named_states_only,0,0,0,0,0,0,0,0,0,0,0,0,
