year,state,rank,premium_variant,default_mapping_rule,turnover_failure_reason,plan_pair_rows,turnover_rows,non_turnover_rows
2023,OH,lowest,ehb_named_states_only,reason8_priority,both_zero,86,0,86
2023,OH,lowest,ehb_named_states_only,reason8_priority,turnover,90,90,0
2023,OH,lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,both_zero,86,0,86
2023,OH,lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,turnover,90,90,0
2023,OH,lowest,ehb_named_states_only,same_plan_if_available_else_source_order,both_zero,86,0,86
2023,OH,lowest,ehb_named_states_only,same_plan_if_available_else_source_order,turnover,90,90,0
2023,OH,lowest,ehb_named_states_only,source_order_first_valid,both_zero,86,0,86
2023,OH,lowest,ehb_named_states_only,source_order_first_valid,turnover,90,90,0
2023,OH,lowest,ehb_named_states_only,whole_county_00000_only,both_zero,86,0,86
2023,OH,lowest,ehb_named_states_only,whole_county_00000_only,turnover,90,90,0
2023,OH,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,both_positive,18,0,18
2023,OH,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,both_zero,20,0,20
2023,OH,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,turnover,138,138,0
2023,OH,second_lowest,current_ehb_all_states,county_any_zip_turnover,both_positive,18,0,18
2023,OH,second_lowest,current_ehb_all_states,county_any_zip_turnover,both_zero,20,0,20
2023,OH,second_lowest,current_ehb_all_states,county_any_zip_turnover,turnover,138,138,0
2023,OH,second_lowest,current_ehb_all_states,current_repo_rule,both_positive,18,0,18
2023,OH,second_lowest,current_ehb_all_states,current_repo_rule,both_zero,20,0,20
2023,OH,second_lowest,current_ehb_all_states,current_repo_rule,turnover,138,138,0
2023,OH,second_lowest,current_ehb_all_states,exclude_level4_5,both_positive,18,0,18
2023,OH,second_lowest,current_ehb_all_states,exclude_level4_5,both_zero,20,0,20
2023,OH,second_lowest,current_ehb_all_states,exclude_level4_5,turnover,138,138,0
2023,OH,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_positive,18,0,18
2023,OH,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_zero,20,0,20
2023,OH,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,turnover,138,138,0
2023,OH,second_lowest,current_ehb_all_states,lowest_crosswalk_level,both_positive,18,0,18
2023,OH,second_lowest,current_ehb_all_states,lowest_crosswalk_level,both_zero,20,0,20
2023,OH,second_lowest,current_ehb_all_states,lowest_crosswalk_level,turnover,138,138,0
2023,OH,second_lowest,current_ehb_all_states,no_same_issuer_priority,both_positive,18,0,18
2023,OH,second_lowest,current_ehb_all_states,no_same_issuer_priority,both_zero,20,0,20
2023,OH,second_lowest,current_ehb_all_states,no_same_issuer_priority,turnover,138,138,0
2023,OH,second_lowest,current_ehb_all_states,reason8_priority,both_positive,18,0,18
2023,OH,second_lowest,current_ehb_all_states,reason8_priority,both_zero,20,0,20
2023,OH,second_lowest,current_ehb_all_states,reason8_priority,turnover,138,138,0
2023,OH,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_positive,18,0,18
2023,OH,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_zero,20,0,20
2023,OH,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,turnover,138,138,0
2023,OH,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_positive,18,0,18
2023,OH,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_zero,20,0,20
2023,OH,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,turnover,138,138,0
2023,OH,second_lowest,current_ehb_all_states,source_order_first_valid,both_positive,18,0,18
2023,OH,second_lowest,current_ehb_all_states,source_order_first_valid,both_zero,20,0,20
2023,OH,second_lowest,current_ehb_all_states,source_order_first_valid,turnover,138,138,0
2023,OH,second_lowest,current_ehb_all_states,whole_county_00000_only,both_positive,18,0,18
2023,OH,second_lowest,current_ehb_all_states,whole_county_00000_only,both_zero,20,0,20
2023,OH,second_lowest,current_ehb_all_states,whole_county_00000_only,turnover,138,138,0
2023,OH,second_lowest,ehb_named_states_only,county_any_zip_across_turnover,both_zero,78,0,78
2023,OH,second_lowest,ehb_named_states_only,county_any_zip_across_turnover,turnover,98,98,0
2023,OH,second_lowest,ehb_named_states_only,county_any_zip_turnover,both_zero,78,0,78
2023,OH,second_lowest,ehb_named_states_only,county_any_zip_turnover,turnover,98,98,0
2023,OH,second_lowest,ehb_named_states_only,current_repo_rule,both_zero,78,0,78
2023,OH,second_lowest,ehb_named_states_only,current_repo_rule,turnover,98,98,0
2023,OH,second_lowest,ehb_named_states_only,exclude_level4_5,both_zero,78,0,78
2023,OH,second_lowest,ehb_named_states_only,exclude_level4_5,turnover,98,98,0
2023,OH,second_lowest,ehb_named_states_only,include_level4_5_as_missing_current,both_zero,78,0,78
2023,OH,second_lowest,ehb_named_states_only,include_level4_5_as_missing_current,turnover,98,98,0
2023,OH,second_lowest,ehb_named_states_only,lowest_crosswalk_level,both_zero,78,0,78
2023,OH,second_lowest,ehb_named_states_only,lowest_crosswalk_level,turnover,98,98,0
2023,OH,second_lowest,ehb_named_states_only,no_same_issuer_priority,both_zero,78,0,78
2023,OH,second_lowest,ehb_named_states_only,no_same_issuer_priority,turnover,98,98,0
2023,OH,second_lowest,ehb_named_states_only,reason8_priority,both_zero,78,0,78
2023,OH,second_lowest,ehb_named_states_only,reason8_priority,turnover,98,98,0
2023,OH,second_lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,both_zero,78,0,78
2023,OH,second_lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,turnover,98,98,0
2023,OH,second_lowest,ehb_named_states_only,same_plan_if_available_else_source_order,both_zero,78,0,78
2023,OH,second_lowest,ehb_named_states_only,same_plan_if_available_else_source_order,turnover,98,98,0
2023,OH,second_lowest,ehb_named_states_only,source_order_first_valid,both_zero,78,0,78
2023,OH,second_lowest,ehb_named_states_only,source_order_first_valid,turnover,98,98,0
2023,OH,second_lowest,ehb_named_states_only,whole_county_00000_only,both_zero,78,0,78
2023,OH,second_lowest,ehb_named_states_only,whole_county_00000_only,turnover,98,98,0
2023,OK,lowest,current_ehb_all_states,county_any_zip_across_turnover,both_positive,10,0,10
2023,OK,lowest,current_ehb_all_states,county_any_zip_across_turnover,both_zero,112,0,112
2023,OK,lowest,current_ehb_all_states,county_any_zip_across_turnover,turnover,32,32,0
2023,OK,lowest,current_ehb_all_states,county_any_zip_turnover,both_positive,10,0,10
2023,OK,lowest,current_ehb_all_states,county_any_zip_turnover,both_zero,112,0,112
2023,OK,lowest,current_ehb_all_states,county_any_zip_turnover,turnover,32,32,0
2023,OK,lowest,current_ehb_all_states,current_repo_rule,both_positive,10,0,10
2023,OK,lowest,current_ehb_all_states,current_repo_rule,both_zero,112,0,112
2023,OK,lowest,current_ehb_all_states,current_repo_rule,turnover,32,32,0
2023,OK,lowest,current_ehb_all_states,exclude_level4_5,both_positive,10,0,10
2023,OK,lowest,current_ehb_all_states,exclude_level4_5,both_zero,112,0,112
2023,OK,lowest,current_ehb_all_states,exclude_level4_5,turnover,32,32,0
2023,OK,lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_positive,10,0,10
2023,OK,lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_zero,112,0,112
2023,OK,lowest,current_ehb_all_states,include_level4_5_as_missing_current,turnover,32,32,0
2023,OK,lowest,current_ehb_all_states,lowest_crosswalk_level,both_positive,10,0,10
2023,OK,lowest,current_ehb_all_states,lowest_crosswalk_level,both_zero,112,0,112
2023,OK,lowest,current_ehb_all_states,lowest_crosswalk_level,turnover,32,32,0
2023,OK,lowest,current_ehb_all_states,no_same_issuer_priority,both_positive,10,0,10
2023,OK,lowest,current_ehb_all_states,no_same_issuer_priority,both_zero,112,0,112
2023,OK,lowest,current_ehb_all_states,no_same_issuer_priority,turnover,32,32,0
2023,OK,lowest,current_ehb_all_states,reason8_priority,both_positive,10,0,10
2023,OK,lowest,current_ehb_all_states,reason8_priority,both_zero,112,0,112
2023,OK,lowest,current_ehb_all_states,reason8_priority,turnover,32,32,0
2023,OK,lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_positive,10,0,10
2023,OK,lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_zero,112,0,112
2023,OK,lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,turnover,32,32,0
2023,OK,lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_positive,10,0,10
2023,OK,lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_zero,112,0,112
2023,OK,lowest,current_ehb_all_states,same_plan_if_available_else_source_order,turnover,32,32,0
2023,OK,lowest,current_ehb_all_states,source_order_first_valid,both_positive,10,0,10
2023,OK,lowest,current_ehb_all_states,source_order_first_valid,both_zero,112,0,112
2023,OK,lowest,current_ehb_all_states,source_order_first_valid,turnover,32,32,0
2023,OK,lowest,current_ehb_all_states,whole_county_00000_only,both_positive,10,0,10
2023,OK,lowest,current_ehb_all_states,whole_county_00000_only,both_zero,112,0,112
2023,OK,lowest,current_ehb_all_states,whole_county_00000_only,turnover,32,32,0
2023,OK,lowest,ehb_named_states_only,county_any_zip_across_turnover,both_zero,112,0,112
2023,OK,lowest,ehb_named_states_only,county_any_zip_across_turnover,turnover,42,42,0
2023,OK,lowest,ehb_named_states_only,county_any_zip_turnover,both_zero,112,0,112
2023,OK,lowest,ehb_named_states_only,county_any_zip_turnover,turnover,42,42,0
2023,OK,lowest,ehb_named_states_only,current_repo_rule,both_zero,112,0,112
2023,OK,lowest,ehb_named_states_only,current_repo_rule,turnover,42,42,0
2023,OK,lowest,ehb_named_states_only,exclude_level4_5,both_zero,112,0,112
2023,OK,lowest,ehb_named_states_only,exclude_level4_5,turnover,42,42,0
2023,OK,lowest,ehb_named_states_only,include_level4_5_as_missing_current,both_zero,112,0,112
2023,OK,lowest,ehb_named_states_only,include_level4_5_as_missing_current,turnover,42,42,0
2023,OK,lowest,ehb_named_states_only,lowest_crosswalk_level,both_zero,112,0,112
2023,OK,lowest,ehb_named_states_only,lowest_crosswalk_level,turnover,42,42,0
2023,OK,lowest,ehb_named_states_only,no_same_issuer_priority,both_zero,112,0,112
2023,OK,lowest,ehb_named_states_only,no_same_issuer_priority,turnover,42,42,0
2023,OK,lowest,ehb_named_states_only,reason8_priority,both_zero,112,0,112
2023,OK,lowest,ehb_named_states_only,reason8_priority,turnover,42,42,0
2023,OK,lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,both_zero,112,0,112
2023,OK,lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,turnover,42,42,0
2023,OK,lowest,ehb_named_states_only,same_plan_if_available_else_source_order,both_zero,112,0,112
2023,OK,lowest,ehb_named_states_only,same_plan_if_available_else_source_order,turnover,42,42,0
2023,OK,lowest,ehb_named_states_only,source_order_first_valid,both_zero,112,0,112
2023,OK,lowest,ehb_named_states_only,source_order_first_valid,turnover,42,42,0
2023,OK,lowest,ehb_named_states_only,whole_county_00000_only,both_zero,112,0,112
2023,OK,lowest,ehb_named_states_only,whole_county_00000_only,turnover,42,42,0
2023,OK,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,both_positive,10,0,10
2023,OK,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,both_zero,112,0,112
2023,OK,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,turnover,32,32,0
2023,OK,second_lowest,current_ehb_all_states,county_any_zip_turnover,both_positive,10,0,10
2023,OK,second_lowest,current_ehb_all_states,county_any_zip_turnover,both_zero,112,0,112
2023,OK,second_lowest,current_ehb_all_states,county_any_zip_turnover,turnover,32,32,0
2023,OK,second_lowest,current_ehb_all_states,current_repo_rule,both_positive,10,0,10
2023,OK,second_lowest,current_ehb_all_states,current_repo_rule,both_zero,112,0,112
2023,OK,second_lowest,current_ehb_all_states,current_repo_rule,turnover,32,32,0
2023,OK,second_lowest,current_ehb_all_states,exclude_level4_5,both_positive,10,0,10
2023,OK,second_lowest,current_ehb_all_states,exclude_level4_5,both_zero,112,0,112
2023,OK,second_lowest,current_ehb_all_states,exclude_level4_5,turnover,32,32,0
2023,OK,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_positive,10,0,10
2023,OK,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_zero,112,0,112
2023,OK,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,turnover,32,32,0
2023,OK,second_lowest,current_ehb_all_states,lowest_crosswalk_level,both_positive,10,0,10
2023,OK,second_lowest,current_ehb_all_states,lowest_crosswalk_level,both_zero,112,0,112
2023,OK,second_lowest,current_ehb_all_states,lowest_crosswalk_level,turnover,32,32,0
2023,OK,second_lowest,current_ehb_all_states,no_same_issuer_priority,both_positive,10,0,10
2023,OK,second_lowest,current_ehb_all_states,no_same_issuer_priority,both_zero,112,0,112
2023,OK,second_lowest,current_ehb_all_states,no_same_issuer_priority,turnover,32,32,0
2023,OK,second_lowest,current_ehb_all_states,reason8_priority,both_positive,10,0,10
2023,OK,second_lowest,current_ehb_all_states,reason8_priority,both_zero,112,0,112
2023,OK,second_lowest,current_ehb_all_states,reason8_priority,turnover,32,32,0
2023,OK,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_positive,10,0,10
2023,OK,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_zero,112,0,112
2023,OK,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,turnover,32,32,0
2023,OK,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_positive,10,0,10
2023,OK,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_zero,112,0,112
2023,OK,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,turnover,32,32,0
2023,OK,second_lowest,current_ehb_all_states,source_order_first_valid,both_positive,10,0,10
2023,OK,second_lowest,current_ehb_all_states,source_order_first_valid,both_zero,112,0,112
2023,OK,second_lowest,current_ehb_all_states,source_order_first_valid,turnover,32,32,0
2023,OK,second_lowest,current_ehb_all_states,whole_county_00000_only,both_positive,10,0,10
2023,OK,second_lowest,current_ehb_all_states,whole_county_00000_only,both_zero,112,0,112
2023,OK,second_lowest,current_ehb_all_states,whole_county_00000_only,turnover,32,32,0
2023,OK,second_lowest,ehb_named_states_only,county_any_zip_across_turnover,both_zero,112,0,112
2023,OK,second_lowest,ehb_named_states_only,county_any_zip_across_turnover,turnover,42,42,0
2023,OK,second_lowest,ehb_named_states_only,county_any_zip_turnover,both_zero,112,0,112
2023,OK,second_lowest,ehb_named_states_only,county_any_zip_turnover,turnover,42,42,0
2023,OK,second_lowest,ehb_named_states_only,current_repo_rule,both_zero,112,0,112
2023,OK,second_lowest,ehb_named_states_only,current_repo_rule,turnover,42,42,0
2023,OK,second_lowest,ehb_named_states_only,exclude_level4_5,both_zero,112,0,112
2023,OK,second_lowest,ehb_named_states_only,exclude_level4_5,turnover,42,42,0
2023,OK,second_lowest,ehb_named_states_only,include_level4_5_as_missing_current,both_zero,112,0,112
2023,OK,second_lowest,ehb_named_states_only,include_level4_5_as_missing_current,turnover,42,42,0
2023,OK,second_lowest,ehb_named_states_only,lowest_crosswalk_level,both_zero,112,0,112
2023,OK,second_lowest,ehb_named_states_only,lowest_crosswalk_level,turnover,42,42,0
2023,OK,second_lowest,ehb_named_states_only,no_same_issuer_priority,both_zero,112,0,112
2023,OK,second_lowest,ehb_named_states_only,no_same_issuer_priority,turnover,42,42,0
2023,OK,second_lowest,ehb_named_states_only,reason8_priority,both_zero,112,0,112
2023,OK,second_lowest,ehb_named_states_only,reason8_priority,turnover,42,42,0
2023,OK,second_lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,both_zero,112,0,112
2023,OK,second_lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,turnover,42,42,0
2023,OK,second_lowest,ehb_named_states_only,same_plan_if_available_else_source_order,both_zero,112,0,112
2023,OK,second_lowest,ehb_named_states_only,same_plan_if_available_else_source_order,turnover,42,42,0
2023,OK,second_lowest,ehb_named_states_only,source_order_first_valid,both_zero,112,0,112
2023,OK,second_lowest,ehb_named_states_only,source_order_first_valid,turnover,42,42,0
2023,OK,second_lowest,ehb_named_states_only,whole_county_00000_only,both_zero,112,0,112
2023,OK,second_lowest,ehb_named_states_only,whole_county_00000_only,turnover,42,42,0
2023,OR,lowest,current_ehb_all_states,county_any_zip_across_turnover,both_positive,72,0,72
2023,OR,lowest,current_ehb_all_states,county_any_zip_turnover,both_positive,72,0,72
2023,OR,lowest,current_ehb_all_states,current_repo_rule,both_positive,72,0,72
2023,OR,lowest,current_ehb_all_states,exclude_level4_5,both_positive,72,0,72
2023,OR,lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_positive,72,0,72
2023,OR,lowest,current_ehb_all_states,lowest_crosswalk_level,both_positive,72,0,72
2023,OR,lowest,current_ehb_all_states,no_same_issuer_priority,both_positive,72,0,72
2023,OR,lowest,current_ehb_all_states,reason8_priority,both_positive,72,0,72
2023,OR,lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_positive,72,0,72
2023,OR,lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_positive,72,0,72
2023,OR,lowest,current_ehb_all_states,source_order_first_valid,both_positive,72,0,72
2023,OR,lowest,current_ehb_all_states,whole_county_00000_only,both_positive,72,0,72
2023,OR,lowest,ehb_named_states_only,county_any_zip_across_turnover,both_positive,72,0,72
2023,OR,lowest,ehb_named_states_only,county_any_zip_turnover,both_positive,72,0,72
2023,OR,lowest,ehb_named_states_only,current_repo_rule,both_positive,72,0,72
2023,OR,lowest,ehb_named_states_only,exclude_level4_5,both_positive,72,0,72
2023,OR,lowest,ehb_named_states_only,include_level4_5_as_missing_current,both_positive,72,0,72
2023,OR,lowest,ehb_named_states_only,lowest_crosswalk_level,both_positive,72,0,72
2023,OR,lowest,ehb_named_states_only,no_same_issuer_priority,both_positive,72,0,72
2023,OR,lowest,ehb_named_states_only,reason8_priority,both_positive,72,0,72
2023,OR,lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,both_positive,72,0,72
2023,OR,lowest,ehb_named_states_only,same_plan_if_available_else_source_order,both_positive,72,0,72
2023,OR,lowest,ehb_named_states_only,source_order_first_valid,both_positive,72,0,72
2023,OR,lowest,ehb_named_states_only,whole_county_00000_only,both_positive,72,0,72
2023,OR,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,both_positive,72,0,72
2023,OR,second_lowest,current_ehb_all_states,county_any_zip_turnover,both_positive,72,0,72
2023,OR,second_lowest,current_ehb_all_states,current_repo_rule,both_positive,72,0,72
2023,OR,second_lowest,current_ehb_all_states,exclude_level4_5,both_positive,72,0,72
2023,OR,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_positive,72,0,72
2023,OR,second_lowest,current_ehb_all_states,lowest_crosswalk_level,both_positive,72,0,72
2023,OR,second_lowest,current_ehb_all_states,no_same_issuer_priority,both_positive,72,0,72
2023,OR,second_lowest,current_ehb_all_states,reason8_priority,both_positive,72,0,72
2023,OR,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_positive,72,0,72
2023,OR,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_positive,72,0,72
2023,OR,second_lowest,current_ehb_all_states,source_order_first_valid,both_positive,72,0,72
2023,OR,second_lowest,current_ehb_all_states,whole_county_00000_only,both_positive,72,0,72
2023,OR,second_lowest,ehb_named_states_only,county_any_zip_across_turnover,both_positive,72,0,72
2023,OR,second_lowest,ehb_named_states_only,county_any_zip_turnover,both_positive,72,0,72
2023,OR,second_lowest,ehb_named_states_only,current_repo_rule,both_positive,72,0,72
2023,OR,second_lowest,ehb_named_states_only,exclude_level4_5,both_positive,72,0,72
2023,OR,second_lowest,ehb_named_states_only,include_level4_5_as_missing_current,both_positive,72,0,72
2023,OR,second_lowest,ehb_named_states_only,lowest_crosswalk_level,both_positive,72,0,72
2023,OR,second_lowest,ehb_named_states_only,no_same_issuer_priority,both_positive,72,0,72
2023,OR,second_lowest,ehb_named_states_only,reason8_priority,both_positive,72,0,72
2023,OR,second_lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,both_positive,72,0,72
2023,OR,second_lowest,ehb_named_states_only,same_plan_if_available_else_source_order,both_positive,72,0,72
2023,OR,second_lowest,ehb_named_states_only,source_order_first_valid,both_positive,72,0,72
2023,OR,second_lowest,ehb_named_states_only,whole_county_00000_only,both_positive,72,0,72
2023,SC,lowest,current_ehb_all_states,county_any_zip_across_turnover,both_zero,24,0,24
2023,SC,lowest,current_ehb_all_states,county_any_zip_across_turnover,turnover,68,68,0
2023,SC,lowest,current_ehb_all_states,county_any_zip_turnover,both_zero,24,0,24
2023,SC,lowest,current_ehb_all_states,county_any_zip_turnover,turnover,68,68,0
2023,SC,lowest,current_ehb_all_states,current_repo_rule,both_zero,24,0,24
2023,SC,lowest,current_ehb_all_states,current_repo_rule,turnover,68,68,0
2023,SC,lowest,current_ehb_all_states,exclude_level4_5,both_zero,24,0,24
2023,SC,lowest,current_ehb_all_states,exclude_level4_5,turnover,68,68,0
2023,SC,lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_zero,24,0,24
2023,SC,lowest,current_ehb_all_states,include_level4_5_as_missing_current,turnover,68,68,0
2023,SC,lowest,current_ehb_all_states,lowest_crosswalk_level,both_zero,24,0,24
2023,SC,lowest,current_ehb_all_states,lowest_crosswalk_level,turnover,68,68,0
2023,SC,lowest,current_ehb_all_states,no_same_issuer_priority,both_zero,24,0,24
2023,SC,lowest,current_ehb_all_states,no_same_issuer_priority,turnover,68,68,0
2023,SC,lowest,current_ehb_all_states,reason8_priority,both_zero,24,0,24
2023,SC,lowest,current_ehb_all_states,reason8_priority,turnover,68,68,0
2023,SC,lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_zero,24,0,24
2023,SC,lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,turnover,68,68,0
2023,SC,lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_zero,24,0,24
2023,SC,lowest,current_ehb_all_states,same_plan_if_available_else_source_order,turnover,68,68,0
2023,SC,lowest,current_ehb_all_states,source_order_first_valid,both_zero,24,0,24
2023,SC,lowest,current_ehb_all_states,source_order_first_valid,turnover,68,68,0
2023,SC,lowest,current_ehb_all_states,whole_county_00000_only,both_zero,24,0,24
2023,SC,lowest,current_ehb_all_states,whole_county_00000_only,turnover,68,68,0
2023,SC,lowest,ehb_named_states_only,county_any_zip_across_turnover,both_zero,24,0,24
2023,SC,lowest,ehb_named_states_only,county_any_zip_across_turnover,turnover,68,68,0
2023,SC,lowest,ehb_named_states_only,county_any_zip_turnover,both_zero,24,0,24
2023,SC,lowest,ehb_named_states_only,county_any_zip_turnover,turnover,68,68,0
2023,SC,lowest,ehb_named_states_only,current_repo_rule,both_zero,24,0,24
2023,SC,lowest,ehb_named_states_only,current_repo_rule,turnover,68,68,0
2023,SC,lowest,ehb_named_states_only,exclude_level4_5,both_zero,24,0,24
2023,SC,lowest,ehb_named_states_only,exclude_level4_5,turnover,68,68,0
2023,SC,lowest,ehb_named_states_only,include_level4_5_as_missing_current,both_zero,24,0,24
2023,SC,lowest,ehb_named_states_only,include_level4_5_as_missing_current,turnover,68,68,0
2023,SC,lowest,ehb_named_states_only,lowest_crosswalk_level,both_zero,24,0,24
2023,SC,lowest,ehb_named_states_only,lowest_crosswalk_level,turnover,68,68,0
2023,SC,lowest,ehb_named_states_only,no_same_issuer_priority,both_zero,24,0,24
2023,SC,lowest,ehb_named_states_only,no_same_issuer_priority,turnover,68,68,0
2023,SC,lowest,ehb_named_states_only,reason8_priority,both_zero,24,0,24
2023,SC,lowest,ehb_named_states_only,reason8_priority,turnover,68,68,0
2023,SC,lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,both_zero,24,0,24
2023,SC,lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,turnover,68,68,0
2023,SC,lowest,ehb_named_states_only,same_plan_if_available_else_source_order,both_zero,24,0,24
2023,SC,lowest,ehb_named_states_only,same_plan_if_available_else_source_order,turnover,68,68,0
2023,SC,lowest,ehb_named_states_only,source_order_first_valid,both_zero,24,0,24
2023,SC,lowest,ehb_named_states_only,source_order_first_valid,turnover,68,68,0
2023,SC,lowest,ehb_named_states_only,whole_county_00000_only,both_zero,24,0,24
2023,SC,lowest,ehb_named_states_only,whole_county_00000_only,turnover,68,68,0
2023,SC,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,both_zero,24,0,24
2023,SC,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,turnover,68,68,0
2023,SC,second_lowest,current_ehb_all_states,county_any_zip_turnover,both_zero,24,0,24
2023,SC,second_lowest,current_ehb_all_states,county_any_zip_turnover,turnover,68,68,0
2023,SC,second_lowest,current_ehb_all_states,current_repo_rule,both_zero,24,0,24
2023,SC,second_lowest,current_ehb_all_states,current_repo_rule,turnover,68,68,0
2023,SC,second_lowest,current_ehb_all_states,exclude_level4_5,both_zero,24,0,24
2023,SC,second_lowest,current_ehb_all_states,exclude_level4_5,turnover,68,68,0
2023,SC,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_zero,24,0,24
2023,SC,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,turnover,68,68,0
2023,SC,second_lowest,current_ehb_all_states,lowest_crosswalk_level,both_zero,24,0,24
2023,SC,second_lowest,current_ehb_all_states,lowest_crosswalk_level,turnover,68,68,0
2023,SC,second_lowest,current_ehb_all_states,no_same_issuer_priority,both_zero,24,0,24
2023,SC,second_lowest,current_ehb_all_states,no_same_issuer_priority,turnover,68,68,0
2023,SC,second_lowest,current_ehb_all_states,reason8_priority,both_zero,24,0,24
2023,SC,second_lowest,current_ehb_all_states,reason8_priority,turnover,68,68,0
2023,SC,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_zero,24,0,24
2023,SC,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,turnover,68,68,0
2023,SC,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_zero,24,0,24
2023,SC,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,turnover,68,68,0
2023,SC,second_lowest,current_ehb_all_states,source_order_first_valid,both_zero,24,0,24
2023,SC,second_lowest,current_ehb_all_states,source_order_first_valid,turnover,68,68,0
2023,SC,second_lowest,current_ehb_all_states,whole_county_00000_only,both_zero,24,0,24
2023,SC,second_lowest,current_ehb_all_states,whole_county_00000_only,turnover,68,68,0
2023,SC,second_lowest,ehb_named_states_only,county_any_zip_across_turnover,both_zero,24,0,24
2023,SC,second_lowest,ehb_named_states_only,county_any_zip_across_turnover,turnover,68,68,0
2023,SC,second_lowest,ehb_named_states_only,county_any_zip_turnover,both_zero,24,0,24
2023,SC,second_lowest,ehb_named_states_only,county_any_zip_turnover,turnover,68,68,0
2023,SC,second_lowest,ehb_named_states_only,current_repo_rule,both_zero,24,0,24
2023,SC,second_lowest,ehb_named_states_only,current_repo_rule,turnover,68,68,0
2023,SC,second_lowest,ehb_named_states_only,exclude_level4_5,both_zero,24,0,24
2023,SC,second_lowest,ehb_named_states_only,exclude_level4_5,turnover,68,68,0
2023,SC,second_lowest,ehb_named_states_only,include_level4_5_as_missing_current,both_zero,24,0,24
2023,SC,second_lowest,ehb_named_states_only,include_level4_5_as_missing_current,turnover,68,68,0
2023,SC,second_lowest,ehb_named_states_only,lowest_crosswalk_level,both_zero,24,0,24
2023,SC,second_lowest,ehb_named_states_only,lowest_crosswalk_level,turnover,68,68,0
2023,SC,second_lowest,ehb_named_states_only,no_same_issuer_priority,both_zero,24,0,24
