project,dataset_path,variable,rank,value,count_in_profile,profile_basis,profile_rows
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,crosswalk_current_second_lowest_issuer_id,7,20129,208,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,crosswalk_current_second_lowest_issuer_id,8,70111,185,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,crosswalk_current_second_lowest_issuer_id,9,46944,173,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,crosswalk_current_second_lowest_issuer_id,10,93078,165,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,plan_panel_current_lowest_issuer_id,1,33602,301,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,plan_panel_current_lowest_issuer_id,2,99723,270,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,plan_panel_current_lowest_issuer_id,3,34368,251,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,plan_panel_current_lowest_issuer_id,4,62141,225,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,plan_panel_current_lowest_issuer_id,5,25896,215,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,plan_panel_current_lowest_issuer_id,6,70893,204,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,plan_panel_current_lowest_issuer_id,7,90714,191,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,plan_panel_current_lowest_issuer_id,8,20129,184,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,plan_panel_current_lowest_issuer_id,9,46944,181,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,plan_panel_current_lowest_issuer_id,10,26289,179,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,plan_panel_current_second_lowest_issuer_id,1,29418,275,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,plan_panel_current_second_lowest_issuer_id,2,99723,255,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,plan_panel_current_second_lowest_issuer_id,3,34368,253,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,plan_panel_current_second_lowest_issuer_id,4,70893,253,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,plan_panel_current_second_lowest_issuer_id,5,88380,227,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,plan_panel_current_second_lowest_issuer_id,6,33602,219,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,plan_panel_current_second_lowest_issuer_id,7,20129,208,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,plan_panel_current_second_lowest_issuer_id,8,70111,185,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,plan_panel_current_second_lowest_issuer_id,9,46944,173,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,plan_panel_current_second_lowest_issuer_id,10,93078,165,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,crosswalk_level_lowest,1,0,5542,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,crosswalk_level_lowest,2,1,890,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,crosswalk_level_lowest,3,2,713,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,crosswalk_level_lowest,4,3,36,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,crosswalk_level_second_lowest,1,0,5285,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,crosswalk_level_second_lowest,2,1,1300,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,crosswalk_level_second_lowest,3,2,590,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,crosswalk_level_second_lowest,4,3,8,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,crosswalk_reason_lowest,1,0,5756,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,crosswalk_reason_lowest,2,2,534,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,crosswalk_reason_lowest,3,1,400,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,crosswalk_reason_lowest,4,6,358,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,crosswalk_reason_lowest,5,8,119,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,crosswalk_reason_lowest,6,3,11,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,crosswalk_reason_lowest,7,7,3,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,crosswalk_reason_second_lowest,1,0,5476,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,crosswalk_reason_second_lowest,2,2,969,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,crosswalk_reason_second_lowest,3,1,335,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,crosswalk_reason_second_lowest,4,6,222,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,crosswalk_reason_second_lowest,5,8,136,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,crosswalk_reason_second_lowest,6,7,37,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,crosswalk_reason_second_lowest,7,3,8,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,same_issuer_lowest,1,True,6961,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,same_issuer_lowest,2,False,250,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,same_issuer_second_lowest,1,True,6938,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,same_issuer_second_lowest,2,False,273,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,same_issuer_lowest_crosswalk_only,1,True,6961,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,same_issuer_lowest_crosswalk_only,2,False,250,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,same_issuer_second_lowest_crosswalk_only,1,True,6938,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,same_issuer_second_lowest_crosswalk_only,2,False,273,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,same_issuer_lowest_plan_id_prefix,1,True,6961,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,same_issuer_lowest_plan_id_prefix,2,False,250,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,same_issuer_second_lowest_plan_id_prefix,1,True,6938,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,same_issuer_second_lowest_plan_id_prefix,2,False,273,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,treatment_constructible_flag,1,True,7180,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,treatment_constructible_flag,2,False,31,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,reason_not_constructible,1,,7180,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,reason_not_constructible,2,missing_crosswalk;missing_current_plan;missing_premium,29,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,reason_not_constructible,3,no_transition_record,2,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,missing_previous_plan_flag,1,False,7211,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,missing_crosswalk_flag,1,False,7182,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,missing_crosswalk_flag,2,True,29,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,missing_current_plan_flag,1,False,7182,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,missing_current_plan_flag,2,True,29,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,missing_premium_flag,1,False,7182,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,missing_premium_flag,2,True,29,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,missing_county_mapping_flag,1,False,7211,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,zero_premium_measure_type,1,ehb_adjusted_low_income_proxy,7209,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,zero_premium_measure_type,2,not_constructible,2,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,premium_measure_type,1,age_40_individual_premium,7209,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,premium_measure_type,2,not_constructible,2,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,has_two_silver_plans,1,True,7211,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_premium,1,520.12,147,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_premium,2,374.47,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_premium,3,411.1,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_premium,4,424.38,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_premium,5,461.33,55,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_premium,6,481.99,55,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_premium,7,450.68,55,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_premium,8,579.84,44,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_premium,9,624.13,44,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_premium,10,533.44,44,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_ehb_premium,1,520.12,147,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_ehb_premium,2,374.432553,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_ehb_premium,3,424.33756199999993,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_ehb_premium,4,411.1,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_ehb_premium,5,461.33,55,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_ehb_premium,6,450.68,55,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_ehb_premium,7,481.99,55,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_ehb_premium,8,624.13,44,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_ehb_premium,9,533.44,44,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_ehb_premium,10,579.84,44,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_non_ehb_premium,1,0.0,6408,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_non_ehb_premium,2,0.03744700000004286,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_non_ehb_premium,3,0.04243800000006104,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_non_ehb_premium,4,2.949320000000057,27,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_non_ehb_premium,5,3.2533600000000433,27,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_non_ehb_premium,6,2.8890400000000227,27,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_non_ehb_premium,7,11.599964999999997,17,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_non_ehb_premium,8,0.7358040000000301,15,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_non_ehb_premium,9,2.561239999999998,15,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_silver_non_ehb_premium,10,2.5095199999999522,15,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_premium,1,427.05,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_premium,2,386.88,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_premium,3,415.54,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_premium,4,527.33,72,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_premium,5,464.11,55,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_premium,6,451.12,55,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_premium,7,482.32,55,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_premium,8,636.37,47,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_premium,9,544.05,47,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_premium,10,586.69,44,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_ehb_premium,1,415.54,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_ehb_premium,2,386.84131199999996,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_ehb_premium,3,427.00729499999994,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_ehb_premium,4,527.33,72,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_ehb_premium,5,464.11,55,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_ehb_premium,6,482.32,55,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_ehb_premium,7,451.12,55,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_ehb_premium,8,544.05,47,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_ehb_premium,9,636.37,47,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_ehb_premium,10,533.98,44,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_non_ehb_premium,1,0.0,6150,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_non_ehb_premium,2,0.03868800000003603,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_non_ehb_premium,3,0.04270500000006905,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_non_ehb_premium,4,2.8927999999999656,27,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_non_ehb_premium,5,2.9724800000000187,27,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_non_ehb_premium,6,2.0942999999999756,27,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_non_ehb_premium,7,0.6265819999999849,17,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_non_ehb_premium,8,4.41255000000001,16,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_non_ehb_premium,9,0.8167379999999866,15,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,second_lowest_silver_non_ehb_premium,10,2.581360000000018,15,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_plans_tied_lowest,1,1,7092,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_plans_tied_lowest,2,2,119,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_plans_tied_second_lowest,1,1,7197,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_plans_tied_second_lowest,2,2,14,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,tie_flag,1,False,7078,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,tie_flag,2,True,133,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_silver_plans,1,25,436,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_silver_plans,2,15,342,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_silver_plans,3,6,331,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_silver_plans,4,8,313,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_silver_plans,5,9,307,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_silver_plans,6,20,302,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_silver_plans,7,22,291,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_silver_plans,8,11,266,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_silver_plans,9,7,239,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_silver_plans,10,26,238,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_insurers,1,3,1925,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_insurers,2,2,1742,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_insurers,3,4,1426,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_insurers,4,5,886,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_insurers,5,6,518,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_insurers,6,1,307,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_insurers,7,7,205,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_insurers,8,8,121,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_insurers,9,9,41,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_insurers,10,10,24,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,min_silver_premium_all_plans,1,520.12,147,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,min_silver_premium_all_plans,2,374.47,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,min_silver_premium_all_plans,3,411.1,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,min_silver_premium_all_plans,4,424.38,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,min_silver_premium_all_plans,5,461.33,55,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,min_silver_premium_all_plans,6,481.99,55,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,min_silver_premium_all_plans,7,450.68,55,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,min_silver_premium_all_plans,8,579.84,44,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,min_silver_premium_all_plans,9,624.13,44,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,min_silver_premium_all_plans,10,533.44,44,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,max_silver_premium_all_plans,1,597.94,83,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,max_silver_premium_all_plans,2,545.3,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,max_silver_premium_all_plans,3,552.68,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,max_silver_premium_all_plans,4,483.14,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,max_silver_premium_all_plans,5,729.54,60,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,max_silver_premium_all_plans,6,581.91,57,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,max_silver_premium_all_plans,7,550.06,55,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,max_silver_premium_all_plans,8,552.28,55,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,max_silver_premium_all_plans,9,422.65,54,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,max_silver_premium_all_plans,10,593.16,48,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,premium_spread_among_silver_plans,1,0.0,119,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,premium_spread_among_silver_plans,2,4.439999999999998,80,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,premium_spread_among_silver_plans,3,2.670000000000016,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,premium_spread_among_silver_plans,4,12.409999999999968,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,premium_spread_among_silver_plans,5,7.210000000000036,71,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,premium_spread_among_silver_plans,6,0.4399999999999977,65,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,premium_spread_among_silver_plans,7,0.3299999999999841,64,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,premium_spread_among_silver_plans,8,2.7800000000000296,55,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,premium_spread_among_silver_plans,9,1.7000000000000455,47,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,premium_spread_among_silver_plans,10,23.92999999999995,47,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,fewer_than_two_silver_plans,1,False,7211,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_bronze_premium,1,392.64,143,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_bronze_premium,2,311.13,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_bronze_premium,3,374.33,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_bronze_premium,4,353.52,75,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_bronze_premium,5,435.82,61,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_bronze_premium,6,409.18,55,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_bronze_premium,7,393.26,55,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_bronze_premium,8,314.77,48,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_bronze_premium,9,310.54,47,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,lowest_bronze_premium,10,376.77,45,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_bronze_plans,1,7,487,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_bronze_plans,2,16,441,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_bronze_plans,3,15,437,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_bronze_plans,4,17,353,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_bronze_plans,5,14,323,full_file,7211
aca_zero_premium_turnover,data/processed/drake_replication_county_year_2022_2024.parquet,number_of_bronze_plans,6,10,309,full_file,7211
