source_group,year,file_type,source_page_url,direct_download_url,local_path,file_format,http_status,download_success,file_size_bytes,checksum_sha256,date_downloaded,notes,container_member,sheet_name,column_name,column_normalized,candidate_roles
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,Age_35_44,age3544,
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,Age_45_54,age4554,
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,Age_55_64,age5564,
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,Age_GE65,agege65,
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,Male,male,
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,Female,female,
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,AIAN,aian,
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,ASN,asn,
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,NHPI,nhpi,
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,BLACK,black,
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,WHT,wht,
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,Othr_Race,othrrace,
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,Mlt_Race,mltrace,
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,Unk_Race,unkrace,
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,Hspnc_Yes,hspncyes,
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,Hspnc_No,hspncno,
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,Unk_Ethncty,unkethncty,
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,Rrl,rrl,
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,Non_Rrl,nonrrl,
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,Ctstrphc,ctstrphc,
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,Brnz,brnz,
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,Slvr,slvr,
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,Gld,gld,
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,Pltnm,pltnm,
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,FPL_NFA,fplnfa,fpl
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,FPL_100_150,fpl100150,fpl
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,FPL_150_200,fpl150200,fpl
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,FPL_200_250,fpl200250,fpl
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,FPL_250_300,fpl250300,fpl
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,FPL_300_400,fpl300400,fpl
oep_puf,2021,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,19378,ab0e44f76ad5c3ad295ead3e66d32295131f61efea23cb443686d2c3f235e06e,2026-05-26T16:38:25+00:00,Discovered from official CMS OEP PUF page.,"2021 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,FPL_OTHR,fplothr,fpl
oep_puf,2021,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-county-level-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-county-level-public-use-file.zip,zip,200,True,273083,90122d1d6d41daa5258f924cee968c6b63f668fe30d3bd071ad626f85e950d69,2026-05-26T16:38:27+00:00,Discovered from official CMS OEP PUF page.,2021 OEP County-Level Public Use File.csv,,State_Abrvtn,stateabrvtn,state
oep_puf,2021,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-county-level-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-county-level-public-use-file.zip,zip,200,True,273083,90122d1d6d41daa5258f924cee968c6b63f668fe30d3bd071ad626f85e950d69,2026-05-26T16:38:27+00:00,Discovered from official CMS OEP PUF page.,2021 OEP County-Level Public Use File.csv,,County_FIPS_Cd,countyfipscd,county_fips|county
oep_puf,2021,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-county-level-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-county-level-public-use-file.zip,zip,200,True,273083,90122d1d6d41daa5258f924cee968c6b63f668fe30d3bd071ad626f85e950d69,2026-05-26T16:38:27+00:00,Discovered from official CMS OEP PUF page.,2021 OEP County-Level Public Use File.csv,,Cnsmr,cnsmr,total_plan_selections
oep_puf,2021,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-county-level-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-county-level-public-use-file.zip,zip,200,True,273083,90122d1d6d41daa5258f924cee968c6b63f668fe30d3bd071ad626f85e950d69,2026-05-26T16:38:27+00:00,Discovered from official CMS OEP PUF page.,2021 OEP County-Level Public Use File.csv,,New_Cnsmr,newcnsmr,new_consumers
oep_puf,2021,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-county-level-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-county-level-public-use-file.zip,zip,200,True,273083,90122d1d6d41daa5258f924cee968c6b63f668fe30d3bd071ad626f85e950d69,2026-05-26T16:38:27+00:00,Discovered from official CMS OEP PUF page.,2021 OEP County-Level Public Use File.csv,,Tot_Renrl,totrenrl,total_reenrollment
oep_puf,2021,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-county-level-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-county-level-public-use-file.zip,zip,200,True,273083,90122d1d6d41daa5258f924cee968c6b63f668fe30d3bd071ad626f85e950d69,2026-05-26T16:38:27+00:00,Discovered from official CMS OEP PUF page.,2021 OEP County-Level Public Use File.csv,,Actv_Renrl,actvrenrl,active_reenrollment
oep_puf,2021,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-county-level-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-county-level-public-use-file.zip,zip,200,True,273083,90122d1d6d41daa5258f924cee968c6b63f668fe30d3bd071ad626f85e950d69,2026-05-26T16:38:27+00:00,Discovered from official CMS OEP PUF page.,2021 OEP County-Level Public Use File.csv,,Auto_Renrl,autorenrl,automatic_reenrollment
oep_puf,2021,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-county-level-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-county-level-public-use-file.zip,zip,200,True,273083,90122d1d6d41daa5258f924cee968c6b63f668fe30d3bd071ad626f85e950d69,2026-05-26T16:38:27+00:00,Discovered from official CMS OEP PUF page.,2021 OEP County-Level Public Use File.csv,,Actv_Renrl_Sw,actvrenrlsw,active_reenrollment_switch
oep_puf,2021,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-county-level-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-county-level-public-use-file.zip,zip,200,True,273083,90122d1d6d41daa5258f924cee968c6b63f668fe30d3bd071ad626f85e950d69,2026-05-26T16:38:27+00:00,Discovered from official CMS OEP PUF page.,2021 OEP County-Level Public Use File.csv,,Actv_Renrl_Nsw,actvrenrlnsw,active_reenrollment_stay
oep_puf,2021,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-county-level-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-county-level-public-use-file.zip,zip,200,True,273083,90122d1d6d41daa5258f924cee968c6b63f668fe30d3bd071ad626f85e950d69,2026-05-26T16:38:27+00:00,Discovered from official CMS OEP PUF page.,2021 OEP County-Level Public Use File.csv,,Wk_1,wk1,
oep_puf,2021,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-county-level-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-county-level-public-use-file.zip,zip,200,True,273083,90122d1d6d41daa5258f924cee968c6b63f668fe30d3bd071ad626f85e950d69,2026-05-26T16:38:27+00:00,Discovered from official CMS OEP PUF page.,2021 OEP County-Level Public Use File.csv,,Wk_2,wk2,
oep_puf,2021,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-county-level-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-county-level-public-use-file.zip,zip,200,True,273083,90122d1d6d41daa5258f924cee968c6b63f668fe30d3bd071ad626f85e950d69,2026-05-26T16:38:27+00:00,Discovered from official CMS OEP PUF page.,2021 OEP County-Level Public Use File.csv,,Wk_3,wk3,
oep_puf,2021,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-county-level-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-county-level-public-use-file.zip,zip,200,True,273083,90122d1d6d41daa5258f924cee968c6b63f668fe30d3bd071ad626f85e950d69,2026-05-26T16:38:27+00:00,Discovered from official CMS OEP PUF page.,2021 OEP County-Level Public Use File.csv,,Wk_4,wk4,
oep_puf,2021,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-county-level-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-county-level-public-use-file.zip,zip,200,True,273083,90122d1d6d41daa5258f924cee968c6b63f668fe30d3bd071ad626f85e950d69,2026-05-26T16:38:27+00:00,Discovered from official CMS OEP PUF page.,2021 OEP County-Level Public Use File.csv,,Wk_5,wk5,
oep_puf,2021,County-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2021-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2021-oep-county-level-public-use-file.zip,data\raw\oep_puf\2021\2021-oep-county-level-public-use-file.zip,zip,200,True,273083,90122d1d6d41daa5258f924cee968c6b63f668fe30d3bd071ad626f85e950d69,2026-05-26T16:38:27+00:00,Discovered from official CMS OEP PUF page.,2021 OEP County-Level Public Use File.csv,,Wk_6,wk6,
