state_name,state_abbr,state_fips,cms_reporting_year,cms_reporting_month,sipp_month_same,sipp_month_plus1,renewals_due,renewed_total,ex_parte_renewed,form_renewed,ineligible_terminations,procedural_terminations,pending_renewals,renewal_success_rate_due,termination_rate_due,procedural_burden_due,procedural_share_terminations,ex_parte_rate_due,ex_parte_rate_renewed,form_rate_due,form_rate_renewed,pending_rate_due,completion_rate_due,burden_index_simple,metric5_identity_gap,metric5_identity_gap_rate,metric5a_identity_gap,metric5a_identity_gap_rate
Louisiana,LA,22,2023,11,11,12,119971.0,69427.0,51333.0,18094.0,16590.0,33717.0,237.0,0.5786981853948038,0.4193263371981562,0.2810429187053538,0.6702248196076093,0.42787840394762067,0.7393809324902415,0.15081978144718308,0.26061906750975844,0.0019754774070400347,0.9980245225929599,-1.3501441151670597,0.0,0.0,0.0,0.0
Louisiana,LA,22,2023,12,12,13,172237.0,112956.0,88615.0,24341.0,16721.0,42378.0,182.0,0.6558172750338197,0.34312604144289555,0.2460446942294629,0.7170679706932436,0.5144945627246178,0.7845090123587946,0.14132271230920185,0.21549098764120542,0.0010566835232847763,0.9989433164767152,-2.1002122860813808,0.0,0.0,0.0,0.0
Massachusetts,MA,25,2023,3,3,4,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,MA,25,2023,4,4,5,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,MA,25,2023,5,5,6,44706.0,21920.0,5101.0,16819.0,13188.0,9122.0,476.0,0.4903144991723706,0.4990381604258936,0.20404419988368452,0.4088749439713133,0.11410101552364336,0.23270985401459854,0.37621348364872725,0.7672901459854015,0.010647340401735785,0.9893526595982642,1.2604187029262892,0.0,0.0,0.0,0.0
Massachusetts,MA,25,2023,6,6,7,91769.0,35857.0,15829.0,20028.0,16531.0,38911.0,470.0,0.39073107476380914,0.6041473700269154,0.42401028669812246,0.7018325457234588,0.1724874412928113,0.44144797389631035,0.21824363347099784,0.5585520261036897,0.005121555209275463,0.9948784447907245,1.4343580222804504,0.0,0.0,0.0,0.0
Massachusetts,MA,25,2023,7,7,8,96563.0,52211.0,38317.0,13894.0,23692.0,20542.0,118.0,0.5406936404212793,0.45808435943373754,0.21273158456137445,0.4643939051408419,0.3968083013162391,0.7338874949723239,0.14388533910504023,0.26611250502767614,0.001222000144983068,0.9987779998550169,-1.7611444013979107,0.0,0.0,0.0,0.0
Massachusetts,MA,25,2023,8,8,9,154548.0,77825.0,46842.0,30983.0,19763.0,56277.0,683.0,0.5035652353961229,0.49201542562828376,0.36413929652923366,0.7400973172014729,0.30309030204208404,0.6018888531962737,0.20047493335403888,0.39811114680372633,0.004419338975593343,0.9955806610244067,0.23491888984526366,0.0,0.0,0.0,0.0
Massachusetts,MA,25,2023,9,9,10,123681.0,49063.0,19283.0,29780.0,16778.0,57647.0,193.0,0.39668987152432467,0.6017496624380463,0.4660942262756608,0.7745649983204569,0.15590915338653472,0.39302529400974257,0.24078071813778995,0.6069747059902574,0.001560466037629062,0.998439533962371,1.93994471320715,0.0,0.0,0.0,0.0
Massachusetts,MA,25,2023,10,10,11,299095.0,177422.0,117261.0,60161.0,44161.0,77264.0,248.0,0.5931961416941106,0.405974690315786,0.25832594994901287,0.6363104797199918,0.39205269228840334,0.6609157827101487,0.20114344940570722,0.33908421728985133,0.0008291679901034788,0.9991708320098965,-1.0077103714776512,0.0,0.0,0.0,0.0
Massachusetts,MA,25,2023,11,11,12,125118.0,60695.0,32819.0,27876.0,11123.0,53277.0,23.0,0.4851020636519126,0.514714109880273,0.4258140315542128,0.8272826086956522,0.26230438466088013,0.5407199934096714,0.22279767899103248,0.4592800065903287,0.00018382646781438323,0.9998161735321857,0.9916242676034589,0.0,0.0,0.0,0.0
Massachusetts,MA,25,2023,12,12,13,94780.0,61143.0,42395.0,18748.0,13434.0,20174.0,29.0,0.6451044524161216,0.35458957585988604,0.21285081240768094,0.6002737443465841,0.4472990082295843,0.693374548190308,0.19780544418653725,0.30662545180969203,0.00030597172399240345,0.9996940282760076,-1.6369083936328301,0.0,0.0,0.0,0.0
Maryland,MD,24,2023,3,3,4,,,,,,,,,,,,,,,,,,,,,,
Maryland,MD,24,2023,4,4,5,,,,,,,,,,,,,,,,,,,,,,
Maryland,MD,24,2023,5,5,6,117098.0,80317.0,56164.0,24153.0,10727.0,24643.0,1411.0,0.685895574646877,0.30205468923465817,0.2104476592256059,0.6967203845066441,0.47963244461903703,0.6992791065403339,0.20626313002783994,0.30072089345966607,0.012049736118464875,0.9879502638815352,-1.6153885158682244,0.0,0.0,0.0,0.0
Maryland,MD,24,2023,6,6,7,137459.0,105117.0,71252.0,33865.0,12485.0,17075.0,2782.0,0.7647152969249013,0.21504594097148969,0.12421885798674513,0.577638700947226,0.5183509264580711,0.6778351741392924,0.2463643704668301,0.3221648258607076,0.020238762103609077,0.9797612378963909,-2.0619596781225664,0.0,0.0,0.0,0.0
Maryland,MD,24,2023,7,7,8,145496.0,102137.0,65199.0,36938.0,15657.0,23621.0,4081.0,0.7019918073349095,0.2699593115961951,0.1623481057898499,0.601379907327257,0.44811541210754935,0.6383484927107709,0.2538763952273602,0.3616515072892292,0.028048881068895366,0.9719511189311046,-1.3018546320767095,0.0,0.0,0.0,0.0
Maryland,MD,24,2023,8,8,9,115313.0,98163.0,68990.0,29173.0,12569.0,0.0,4581.0,0.8512743576179616,0.10899898537025314,0.0,0.0,0.5982846686843635,0.7028106312969244,0.25298968893359813,0.2971893687030755,0.039726657011785314,0.9602733429882147,-3.0893048376843897,0.0,0.0,0.0,0.0
Maryland,MD,24,2023,9,9,10,115491.0,95968.0,63321.0,32647.0,13529.0,0.0,5994.0,0.8309565247508464,0.11714332718566815,0.0,0.0,0.5482764890770709,0.6598136878959653,0.2826800356737754,0.34018631210403466,0.05190014806348547,0.9480998519365146,-2.5020020045413442,0.0,0.0,0.0,0.0
Maryland,MD,24,2023,10,10,11,118505.0,105855.0,69561.0,36294.0,8805.0,0.0,3845.0,0.8932534492215518,0.0743006624193072,0.0,0.0,0.5869878908062951,0.6571347598129517,0.30626555841525677,0.34286524018704834,0.032445888359140966,0.967554111640859,-2.747369750090764,0.0,0.0,0.0,0.0
Maryland,MD,24,2023,11,11,12,147945.0,104715.0,78540.0,26175.0,5645.0,34342.0,3243.0,0.7077968163844672,0.2702828753928825,0.2321268038798202,0.8588291194638258,0.5308729595457772,0.7500358114883254,0.17692385683869005,0.24996418851167454,0.02192030822265031,0.9780796917773497,-1.792496383214115,0.0,0.0,0.0,0.0
Maryland,MD,24,2023,12,12,13,157954.0,99098.0,82457.0,16641.0,5145.0,51249.0,2462.0,0.6273851880927359,0.35702799549235853,0.324455221140332,0.9087668900946909,0.5220317307570559,0.8320753193808149,0.10535345733568001,0.16792468061918506,0.015586816414905606,0.9844131835850944,-1.6424831025163376,0.0,0.0,0.0,0.0
Maine,ME,23,2023,3,3,4,,,,,,,,,,,,,,,,,,,,,,
Maine,ME,23,2023,4,4,5,,,,,,,,,,,,,,,,,,,,,,
Maine,ME,23,2023,5,5,6,22545.0,19739.0,0.0,19739.0,1895.0,642.0,269.0,0.8755378132623641,0.11253049456642271,0.028476380572188955,0.25305478912100904,0.0,0.0,0.8755378132623641,1.0,0.01193169217121313,0.9880683078287869,4.013021159052027,0.0,0.0,0.0,0.0
Maine,ME,23,2023,6,6,7,21928.0,18284.0,2.0,18282.0,2270.0,1000.0,374.0,0.8338197738051806,0.14912440715067493,0.04560379423568041,0.3058103975535168,9.120758847136082e-05,0.00010938525486764385,0.8337285662167092,0.9998906147451324,0.017055819044144473,0.9829441809558556,3.9060941517796275,0.0,0.0,0.0,0.0
Maine,ME,23,2023,7,7,8,26408.0,22910.0,2.0,22908.0,2336.0,844.0,318.0,0.8675401393517116,0.12041805513480763,0.03196001211754014,0.26540880503144654,7.57346258709482e-05,8.729812309035356e-05,0.8674644047258406,0.9999127018769096,0.012041805513480764,0.9879581944865192,3.983259422038193,0.0,0.0,0.0,0.0
Maine,ME,23,2023,8,8,9,30915.0,27284.0,7695.0,19589.0,2502.0,710.0,419.0,0.8825489244703218,0.10389778424712923,0.022966197638686722,0.22104607721046077,0.24890829694323144,0.282033426183844,0.6336406275270904,0.717966573816156,0.013553291282548924,0.9864467087174511,1.1096113063615063,0.0,0.0,0.0,0.0
Maine,ME,23,2023,9,9,10,41894.0,31330.0,9409.0,21921.0,2554.0,684.0,7326.0,0.7478397861268917,0.0772903041008259,0.016326920322719245,0.2112415071031501,0.22459063350360434,0.300319182891797,0.5232491526232873,0.699680817108203,0.17486990977228242,0.8251300902277175,2.2662677608367097,0.0,0.0,0.0,0.0
Maine,ME,23,2023,10,10,11,43356.0,31744.0,12629.0,19115.0,2119.0,651.0,8842.0,0.7321708644708922,0.06388965771750162,0.015015222806531968,0.23501805054151625,0.29128609650336745,0.3978389616935484,0.4408847679675247,0.6021610383064516,0.20393947781160623,0.7960605221883937,1.6970780234238947,0.0,0.0,0.0,0.0
Maine,ME,23,2023,11,11,12,37557.0,28046.0,11649.0,16397.0,1631.0,505.0,7375.0,0.7467582607769524,0.05687355220065501,0.013446228399499428,0.23642322097378277,0.31016854381340364,0.4153533480710262,0.43658971696354876,0.5846466519289738,0.19636818702239264,0.8036318129776073,1.4777293473329713,0.0,0.0,0.0,0.0
Maine,ME,23,2023,12,12,13,36379.0,28961.0,8980.0,19981.0,1555.0,174.0,5689.0,0.7960911514884961,0.04752741966519146,0.004782979191291679,0.1006362058993638,0.24684570768850161,0.31007216601636683,0.5492454437999945,0.6899278339836331,0.15638142884631243,0.8436185711536875,2.0427912375341633,0.0,0.0,0.0,0.0
Michigan,MI,26,2023,3,3,4,,,,,,,,,,,,,,,,,,,,,,
Michigan,MI,26,2023,4,4,5,,,,,,,,,,,,,,,,,,,,,,
Michigan,MI,26,2023,5,5,6,,,,,,,,,,,,,,,,,,,,,,
Michigan,MI,26,2023,6,6,7,215712.0,131355.0,73084.0,58271.0,17975.0,65796.0,586.0,0.6089369158878505,0.38834649903575136,0.30501780151312863,0.7854269377230784,0.33880358997181426,0.5563853678961592,0.27013332591603617,0.4436146321038407,0.0027165850763981605,0.9972834149236018,0.09455990099800397,0.0,0.0,0.0,0.0
Michigan,MI,26,2023,7,7,8,255861.0,155792.0,81339.0,74453.0,16504.0,83168.0,397.0,0.6088931099307827,0.3895552663360184,0.3250514928027327,0.8344168873906413,0.31790308018807084,0.5220999794597926,0.2909900297427119,0.47790002054020747,0.0015516237331988853,0.9984483762668012,0.4744088031649084,0.0,0.0,0.0,0.0
Michigan,MI,26,2023,8,8,9,260286.0,168198.0,83143.0,85055.0,15015.0,76571.0,502.0,0.6462045595998248,0.3518667926818961,0.29418024788117686,0.8360557290415566,0.31942939689418565,0.494316222547236,0.32677516270563917,0.505683777452764,0.0019286477182791238,0.9980713522817208,0.49374595035227875,0.0,0.0,0.0,0.0
Michigan,MI,26,2023,9,9,10,252110.0,168035.0,92077.0,75958.0,14475.0,69275.0,325.0,0.6665146166355955,0.3321962635357582,0.27478084962913013,0.8271641791044776,0.3652254968069493,0.5479632219478084,0.3012891198286462,0.4520367780521915,0.0012891198286462259,0.9987108801713538,-0.0539527357982167,0.0,0.0,0.0,0.0
Michigan,MI,26,2023,10,10,11,270307.0,182382.0,97378.0,85004.0,19861.0,67792.0,272.0,0.674721705320247,0.32427203143092853,0.25079631678054953,0.7734133458067608,0.3602496420736422,0.5339233038348082,0.31447206324660476,0.46607669616519176,0.0010062632488244848,0.9989937367511755,-0.11798572721150628,0.0,0.0,0.0,0.0
Michigan,MI,26,2023,11,11,12,231036.0,148804.0,86275.0,62529.0,16195.0,65890.0,147.0,0.6440727851936495,0.3552909503280874,0.2851936494745408,0.8027045136139368,0.3734266521234786,0.5797895217870488,0.2706461330701709,0.42021047821295127,0.0006362644782631279,0.9993637355217369,-0.23790605859545422,0.0,0.0,0.0,0.0
Michigan,MI,26,2023,12,12,13,248425.0,162805.0,93137.0,69668.0,16940.0,67990.0,690.0,0.6553486967897756,0.3418738049713193,0.2736842105263158,0.8005416225126575,0.3749099325752239,0.5720770246614048,0.28043876421455166,0.42792297533859525,0.002777498238905102,0.997222501761095,-0.2367834467689698,0.0,0.0,0.0,0.0
Minnesota,MN,27,2023,3,3,4,,,,,,,,,,,,,,,,,,,,,,
Minnesota,MN,27,2023,4,4,5,,,,,,,,,,,,,,,,,,,,,,
Minnesota,MN,27,2023,5,5,6,,,,,,,,,,,,,,,,,,,,,,
Minnesota,MN,27,2023,6,6,7,97960.0,59295.0,12031.0,47264.0,9202.0,28841.0,622.0,0.6052980808493262,0.3883523887300939,0.294416088199265,0.7581158163131194,0.12281543487137607,0.2029007504848638,0.4824826459779502,0.7970992495151362,0.006349530420579829,0.9936504695794202,2.575835030569673,0.0,0.0,0.0,0.0
Minnesota,MN,27,2023,7,7,8,107398.0,62690.0,23926.0,38764.0,10163.0,33971.0,574.0,0.5837166427680217,0.41093875118717293,0.3163094284809773,0.7697240222957357,0.22277882269688448,0.38165576646993143,0.3609378200711373,0.6183442335300686,0.005344606044805304,0.9946553939551946,1.398032142505033,0.0,0.0,0.0,0.0
Minnesota,MN,27,2023,8,8,9,99192.0,55467.0,21942.0,33525.0,8314.0,34817.0,594.0,0.5591882409871763,0.4348233728526494,0.35100612952657473,0.8072384132062785,0.22120735543188966,0.39558656498458544,0.3379808855552867,0.6044134350154146,0.005988386160174207,0.9940116138398258,1.5083298530797582,0.0,0.0,0.0,0.0
Minnesota,MN,27,2023,9,9,10,102141.0,52007.0,23600.0,28407.0,6802.0,42622.0,710.0,0.5091686981721346,0.48388012649181034,0.4172859086948434,0.8623745548721269,0.23105315201535132,0.45378506739477376,0.27811554615678324,0.5462149326052262,0.006951175336055061,0.993048824663945,1.542622159158899,0.0,0.0,0.0,0.0
Minnesota,MN,27,2023,10,10,11,122937.0,74049.0,24044.0,50005.0,11034.0,37008.0,846.0,0.6023329022182093,0.3907855242929305,0.301032236023329,0.7703259647808168,0.1955798498417889,0.32470391227430484,0.40675305237642045,0.6752960877256952,0.006881573488860148,0.9931184265111399,1.753333058168928,0.0,0.0,0.0,0.0
Minnesota,MN,27,2023,11,11,12,140304.0,81026.0,32412.0,48614.0,10778.0,47879.0,621.0,0.5775031360474399,0.4180707606340518,0.34125185311894174,0.8162538145489882,0.2310126582278481,0.4000197467479574,0.34649047781959175,0.5999802532520425,0.004426103318508382,0.9955738966814917,1.4308245510051751,0.0,0.0,0.0,0.0
Minnesota,MN,27,2023,12,12,13,135786.0,102317.0,59526.0,42791.0,6692.0,26755.0,22.0,0.753516562826801,0.24632141752463435,0.19703798624305893,0.7999222650760905,0.4383809818390703,0.5817801538356285,0.3151355809877307,0.4182198461643715,0.00016201964856465322,0.9998379803514353,-0.8937487534100513,0.0,0.0,0.0,0.0
Missouri,MO,29,2023,3,3,4,,,,,,,,,,,,,,,,,,,,,,
Missouri,MO,29,2023,4,4,5,,,,,,,,,,,,,,,,,,,,,,
Missouri,MO,29,2023,5,5,6,,,,,,,,,,,,,,,,,,,,,,
Missouri,MO,29,2023,6,6,7,116617.0,60556.0,38613.0,21943.0,9547.0,23932.0,22582.0,0.5192724902887229,0.28708507335980177,0.20521879314336675,0.7148361659547776,0.3311095294854095,0.6376411916242817,0.1881629608033134,0.3623588083757183,0.19364243635147535,0.8063575636485246,1.0249674396961443,0.0,0.0,0.0,0.0
Missouri,MO,29,2023,7,7,8,106103.0,72399.0,59267.0,13132.0,5421.0,18104.0,10179.0,0.6823463992535556,0.22171851879777196,0.17062665523123757,0.7695642933049947,0.5585798705031902,0.8186162792303762,0.12376652875036522,0.1813837207696239,0.09593508194867252,0.9040649180513275,-1.8961577080165533,0.0,0.0,0.0,0.0
Missouri,MO,29,2023,8,8,9,113920.0,71583.0,52634.0,18949.0,4833.0,23569.0,13935.0,0.6283620084269663,0.24931530898876406,0.20689080056179776,0.8298359270473911,0.4620259831460674,0.7352863109956275,0.16633602528089889,0.26471368900437253,0.12232268258426966,0.8776773174157303,-0.5648942621102158,0.0,0.0,0.0,0.0
Missouri,MO,29,2023,9,9,10,102635.0,58858.0,44756.0,14102.0,4930.0,23492.0,15355.0,0.5734690894918887,0.27692307692307694,0.22888878063038925,0.8265428189430722,0.43606956691187215,0.7604064018485168,0.13739952258001656,0.23959359815148323,0.14960783358503435,0.8503921664149656,-0.16582550623080278,0.0,0.0,0.0,0.0
Missouri,MO,29,2023,10,10,11,107020.0,58782.0,43602.0,15180.0,4669.0,20072.0,23497.0,0.5492618202205195,0.23118108764716874,0.18755372827508876,0.8112849116850572,0.40741917398617084,0.7417576809227314,0.14184264623434872,0.2582423190772686,0.21955709213231173,0.7804429078676883,0.5043199676461476,0.0,0.0,0.0,0.0
Missouri,MO,29,2023,11,11,12,98816.0,55581.0,48991.0,6590.0,5184.0,16354.0,21697.0,0.5624696405440415,0.21796065414507773,0.16549951424870465,0.759309128052744,0.49578003562176165,0.8814343030891851,0.0666896049222798,0.11856569691081485,0.21956970531088082,0.7804302946891192,-0.6060764237542844,0.0,0.0,0.0,0.0
Missouri,MO,29,2023,12,12,13,120361.0,66073.0,56746.0,9327.0,6389.0,22167.0,25732.0,0.5489568880285142,0.23725293076661044,0.18417095238490874,0.7762641826586356,0.47146500942996483,0.8588379519622236,0.07749187859854936,0.1411620480377764,0.21379018120487533,0.7862098187951246,-0.3431916856037833,0.0,0.0,0.0,0.0
Mississippi,MS,28,2023,3,3,4,,,,,,,,,,,,,,,,,,,,,,
Mississippi,MS,28,2023,4,4,5,,,,,,,,,,,,,,,,,,,,,,
Mississippi,MS,28,2023,5,5,6,,,,,,,,,,,,,,,,,,,,,,
Mississippi,MS,28,2023,6,6,7,67695.0,36173.0,11958.0,24215.0,6175.0,23843.0,1504.0,0.5343526109756999,0.4434300908486594,0.3522121279267302,0.7942900926111,0.17664524706403723,0.33057805545572666,0.3577073639116626,0.6694219445442734,0.02221729817564074,0.9777827018243592,2.0556134157159143,0.0,0.0,0.0,0.0
Mississippi,MS,28,2023,7,7,8,75110.0,47136.0,13969.0,33167.0,4806.0,18205.0,4963.0,0.6275595792837172,0.30636399946744775,0.24237784582612168,0.7911433662161574,0.18598056184263081,0.2963552274270197,0.4415790174410864,0.7036447725729803,0.06607642124883505,0.9339235787511649,2.292570592121082,0.0,0.0,0.0,0.0
Mississippi,MS,28,2023,8,8,9,70069.0,47006.0,13012.0,33994.0,4055.0,13319.0,5689.0,0.670853016312492,0.2479555866360302,0.19008405999800196,0.7666052722458847,0.18570266451640527,0.27681572565204443,0.48515035179608673,0.7231842743479556,0.08119139705147783,0.9188086029485222,2.386971589434058,0.0,0.0,0.0,0.0
Mississippi,MS,28,2023,9,9,10,68592.0,47146.0,13924.0,33222.0,3623.0,9982.0,7841.0,0.6873396314439002,0.19834674597620713,0.1455271751807791,0.7337008452774715,0.2029974341031024,0.2953378865651381,0.48434219734079775,0.704662113434862,0.11431362257989269,0.8856863774201073,2.3519663565326674,0.0,0.0,0.0,0.0
Mississippi,MS,28,2023,10,10,11,57118.0,39587.0,12587.0,27000.0,2775.0,6371.0,8385.0,0.6930739871844253,0.1601246542245877,0.11154102034384958,0.6965886726437787,0.22036836023670298,0.3179579154773032,0.4727056269477223,0.6820420845226969,0.14680135859098709,0.8531986414090129,2.311583066926617,0.0,0.0,0.0,0.0
Mississippi,MS,28,2023,11,11,12,54046.0,41611.0,12872.0,28739.0,2848.0,5547.0,4040.0,0.7699182178144544,0.15533064426599563,0.10263479258409502,0.660750446694461,0.23816748695555637,0.3093412799500132,0.531750730858898,0.6906587200499867,0.07475113791955001,0.92524886208045,1.7422221295597569,0.0,0.0,0.0,0.0
Mississippi,MS,28,2023,12,12,13,57616.0,27454.0,7442.0,20012.0,2016.0,1633.0,26513.0,0.4764995834490419,0.06333310191613441,0.028342821438489308,0.44751986845711156,0.12916550958067202,0.27107161069425223,0.3473340738683699,0.7289283893057478,0.4601673146348237,0.5398326853651764,4.873043672349609,0.0,0.0,0.0,0.0
Montana,MT,30,2023,3,3,4,,,,,,,,,,,,,,,,,,,,,,
Montana,MT,30,2023,4,4,5,,,,,,,,,,,,,,,,,,,,,,
Montana,MT,30,2023,5,5,6,32698.0,12566.0,3952.0,8614.0,5548.0,12694.0,1890.0,0.3843048504495688,0.5578934491406202,0.38821946296409565,0.6958666812849468,0.12086366138601749,0.3144994429412701,0.2634411890635513,0.6855005570587299,0.057801700409810995,0.942198299590189,2.3408304274682177,0.0,0.0,0.0,0.0
Montana,MT,30,2023,6,6,7,42712.0,13726.0,4696.0,9030.0,10210.0,14108.0,4668.0,0.32136167821689454,0.5693481925454205,0.33030530061809327,0.5801463936178962,0.10994568271211838,0.34212443537811454,0.2114159955047762,0.6578755646218855,0.10929012923768495,0.890709870762315,2.1971833132718306,0.0,0.0,0.0,0.0
Montana,MT,30,2023,7,7,8,39859.0,13043.0,5637.0,7406.0,9076.0,11018.0,6722.0,0.3272284803933867,0.5041270478436488,0.2764243959958855,0.5483228824524734,0.14142351790059962,0.4321858468143832,0.18580496249278708,0.5678141531856168,0.16864447176296446,0.8313555282370355,2.1547504861978597,0.0,0.0,0.0,0.0
Montana,MT,30,2023,8,8,9,40901.0,11928.0,4877.0,7051.0,5860.0,13822.0,9291.0,0.29163101146671233,0.48121072834405026,0.3379379477274394,0.7022660298750127,0.1192391384073739,0.408869885982562,0.1723918730593384,0.591130114017438,0.22715826018923743,0.7728417398107625,3.294844333002061,0.0,0.0,0.0,0.0
Montana,MT,30,2023,9,9,10,40162.0,12291.0,6229.0,6062.0,6042.0,11008.0,10821.0,0.30603555599820725,0.42453065086400077,0.2740899357601713,0.6456304985337243,0.15509685772620885,0.5067935888048165,0.1509386982719984,0.4932064111951835,0.2694337931377919,0.7305662068622081,2.9902033352548325,0.0,0.0,0.0,0.0
Montana,MT,30,2023,10,10,11,25435.0,9758.0,4785.0,4973.0,2012.0,7755.0,5910.0,0.3836445842343228,0.3839984273638687,0.3048948299587183,0.7940002047711682,0.18812659720857086,0.49036687845870053,0.1955179870257519,0.5096331215412995,0.23235698840180855,0.7676430115981915,2.9422914453464566,0.0,0.0,0.0,0.0
Montana,MT,30,2023,11,11,12,19766.0,7134.0,3846.0,3288.0,1480.0,6375.0,4777.0,0.36092279672164324,0.3973995750278256,0.3225235252453708,0.8115849777211966,0.1945765455833249,0.5391084945332212,0.16634625113831833,0.4608915054667788,0.2416776282505312,0.7583223717494688,2.9450661195938492,0.0,0.0,0.0,0.0
Montana,MT,30,2023,12,12,13,19545.0,7286.0,4252.0,3034.0,1480.0,6345.0,4434.0,0.3727807623433103,0.40035814786390383,0.3246354566385265,0.8108626198083068,0.21754924533128678,0.5835849574526489,0.15523151701202353,0.41641504254735107,0.22686108979278588,0.7731389102072141,2.6021347687111978,0.0,0.0,0.0,0.0
North Carolina,NC,37,2023,3,3,4,,,,,,,,,,,,,,,,,,,,,,
North Carolina,NC,37,2023,4,4,5,,,,,,,,,,,,,,,,,,,,,,
North Carolina,NC,37,2023,5,5,6,,,,,,,,,,,,,,,,,,,,,,
North Carolina,NC,37,2023,6,6,7,185093.0,140497.0,139383.0,1114.0,5302.0,31290.0,8004.0,0.7590616608947934,0.19769521267687054,0.16905015316624616,0.855104940970704,0.7530430648376762,0.9920710050748415,0.006018596057117233,0.007928994925158543,0.043243126428336026,0.956756873571664,-4.269260085583062,0.0,0.0,0.0,0.0
North Carolina,NC,37,2023,7,7,8,188400.0,133764.0,132848.0,916.0,4268.0,32469.0,17899.0,0.71,0.19499469214437368,0.17234076433121018,0.8838228488989303,0.7051380042462845,0.9931521186567387,0.004861995753715499,0.006847881343261266,0.09500530785562633,0.9049946921443737,-3.4267936938429315,0.0,0.0,0.0,0.0
North Carolina,NC,37,2023,8,8,9,182515.0,128123.0,127298.0,825.0,4432.0,28930.0,21030.0,0.7019861381256335,0.1827904555789935,0.15850751992986878,0.8671542473472813,0.6974659617017779,0.9935608750965869,0.004520176423855574,0.0064391249034131265,0.11522340629537298,0.884776593704627,-3.261245673499495,0.0,0.0,0.0,0.0
North Carolina,NC,37,2023,9,9,10,182924.0,131785.0,130940.0,845.0,4077.0,27497.0,19565.0,0.7204358094071855,0.17260720299140628,0.1503192582711946,0.8708747703806929,0.7158164046270582,0.9935880411275941,0.004619404780127266,0.006411958872405812,0.10695698760140823,0.8930430123985917,-3.504138743877756,0.0,0.0,0.0,0.0
North Carolina,NC,37,2023,10,10,11,201976.0,166281.0,165254.0,1027.0,4182.0,29185.0,2328.0,0.8232710817126787,0.16520279637184615,0.14449736602368599,0.8746665867473852,0.8181863191666336,0.9938237080604518,0.005084762546045075,0.006176291939548114,0.011526121915475106,0.9884738780845249,-5.13457371671564,0.0,0.0,0.0,0.0
North Carolina,NC,37,2023,11,11,12,188607.0,138773.0,137624.0,1149.0,3568.0,19595.0,26671.0,0.7357786296372881,0.12281092430291558,0.10389328073719427,0.8459612312740146,0.7296865969979905,0.9917202914111535,0.006092032639297587,0.008279708588846534,0.1414104460597963,0.8585895539402038,-3.505226945036295,0.0,0.0,0.0,0.0
North Carolina,NC,37,2023,12,12,13,275582.0,206708.0,205476.0,1232.0,4165.0,14964.0,49745.0,0.7500780167064612,0.06941309664637023,0.0542996276970194,0.7822677609911652,0.7456074779920314,0.9940399016970799,0.004470538714429825,0.005960098302920061,0.18050888664716855,0.8194911133528314,-3.5075345623394765,0.0,0.0,0.0,0.0
North Dakota,ND,38,2023,3,3,4,,,,,,,,,,,,,,,,,,,,,,
North Dakota,ND,38,2023,4,4,5,,,,,,,,,,,,,,,,,,,,,,
North Dakota,ND,38,2023,5,5,6,12066.0,6554.0,2077.0,4477.0,1324.0,4166.0,22.0,0.5431791811702305,0.4549975136747887,0.345267694347754,0.7588342440801458,0.17213658213160948,0.316905706438816,0.3710425990386209,0.683094293561184,0.0018233051549809381,0.998176694845019,1.8841201550621889,0.0,0.0,0.0,0.0
North Dakota,ND,38,2023,6,6,7,12900.0,5616.0,3141.0,2475.0,2088.0,5147.0,49.0,0.43534883720930234,0.5608527131782945,0.3989922480620155,0.7114029025570145,0.24348837209302326,0.5592948717948718,0.19186046511627908,0.4407051282051282,0.0037984496124031006,0.996201550387597,0.7102357619565044,0.0,0.0,0.0,0.0
North Dakota,ND,38,2023,7,7,8,13028.0,5876.0,2036.0,3840.0,2107.0,5008.0,37.0,0.45102855388394225,0.5461314092723365,0.3844028246852932,0.7038650737877723,0.15627878415719987,0.34649421375085093,0.2947497697267424,0.6535057862491491,0.002840036843721216,0.9971599631562788,1.727873581948793,0.0,0.0,0.0,0.0
North Dakota,ND,38,2023,8,8,9,11539.0,7118.0,3252.0,3866.0,1880.0,2511.0,30.0,0.6168645463211717,0.3805355750064997,0.2176098448739059,0.5718515144613984,0.2818268480804229,0.45686990727732507,0.33503769824074875,0.5431300927226749,0.0025998786723286245,0.9974001213276714,0.17569862907818384,0.0,0.0,0.0,0.0
North Dakota,ND,38,2023,9,9,10,10549.0,6329.0,3248.0,3081.0,1681.0,2504.0,35.0,0.5999620817139065,0.39672006825291495,0.2373684709451133,0.5983273596176822,0.30789648307896483,0.5131932374782746,0.2920655986349417,0.4868067625217254,0.0033178500331785005,0.9966821499668215,-0.09536807251383667,0.0,0.0,0.0,0.0
North Dakota,ND,38,2023,10,10,11,12686.0,7298.0,3898.0,3400.0,1626.0,3714.0,48.0,0.5752798360397289,0.4209364653949235,0.29276367649377266,0.6955056179775281,0.3072678543276052,0.5341189366949849,0.2680119817121236,0.46588106330501505,0.0037836985653476275,0.9962163014346523,0.15311560632795151,0.0,0.0,0.0,0.0
